Sequence,Best Hit,e-value,Identities,Gaps,Identities_info,Gaps_info
parentB.XP_018220467.1,hybrid.SPGP0C00990,0.0,99,0, Identities = 2083/2091 (99%), Gaps = 0/2091 (0%)
parentB.XP_018220468.1,hybrid.SPGP0C01000,0.0,99,0, Identities = 619/624 (99%), Gaps = 0/624 (0%)
parentB.XP_018220469.1,hybrid.SPGP0C01010,0.0,99,0, Identities = 374/375 (99%), Gaps = 0/375 (0%)
parentB.XP_018220470.1,hybrid.SPGP0C01020,1e-131,100,0, Identities = 252/252 (100%), Gaps = 0/252 (0%)
parentB.XP_018220471.1,hybrid.SPGP0C01030,0.0,99,0, Identities = 3051/3060 (99%), Gaps = 0/3060 (0%)
parentB.XP_018220472.1,hybrid.SPGP0C01040,0.0,99,0, Identities = 698/705 (99%), Gaps = 0/705 (0%)
parentB.XP_018220473.1,hybrid.SPGP0C01050,0.0,99,0, Identities = 477/480 (99%), Gaps = 0/480 (0%)
parentB.XP_018220474.1,hybrid.SPGP0C01060,8e-165,100,0, Identities = 312/312 (100%), Gaps = 0/312 (0%)
parentB.XP_018220475.1,hybrid.SPGP0C01070,0.0,99,0, Identities = 1691/1692 (99%), Gaps = 0/1692 (0%)
parentB.XP_018220476.1,hybrid.SPGP0C01080,0.0,99,0, Identities = 2650/2664 (99%), Gaps = 0/2664 (0%)
parentB.XP_018220477.1,hybrid.SPGP0C01090,0.0,99,0, Identities = 755/760 (99%), Gaps = 1/760 (0%)
parentB.XP_018220478.1,hybrid.SPGP0C01100,0.0,99,0, Identities = 2063/2073 (99%), Gaps = 0/2073 (0%)
parentB.XP_018220479.1,hybrid.SPGP0C01110,0.0,99,0, Identities = 670/672 (99%), Gaps = 0/672 (0%)
parentB.XP_018220480.1,hybrid.SPGP0C01120,0.0,99,0, Identities = 1263/1272 (99%), Gaps = 0/1272 (0%)
parentB.XP_018220481.1,hybrid.SPGP0C01130,0.0,99,0, Identities = 485/486 (99%), Gaps = 0/486 (0%)
parentB.XP_018220482.1,hybrid.SPGP0C01140,0.0,99,0, Identities = 649/651 (99%), Gaps = 0/651 (0%)
parentB.XP_018220483.1,hybrid.SPGP0C01150,0.0,99,0, Identities = 758/759 (99%), Gaps = 0/759 (0%)
parentB.XP_018220484.1,hybrid.SPGP0C01160,2e-176,99,0, Identities = 337/339 (99%), Gaps = 0/339 (0%)
parentB.XP_018220485.1,hybrid.SPGP0C01170,0.0,99,0, Identities = 1918/1923 (99%), Gaps = 0/1923 (0%)
parentB.XP_018220486.1,hybrid.SPGP0C01180,0.0,99,1, Identities = 1779/1794 (99%), Gaps = 9/1794 (1%)
parentB.XP_018220487.1,hybrid.SPGP0C01190,0.0,99,0, Identities = 1095/1098 (99%), Gaps = 0/1098 (0%)
parentB.XP_018220488.1,hybrid.SPGP0C01200,0.0,99,0, Identities = 2542/2547 (99%), Gaps = 0/2547 (0%)
parentB.XP_018220489.1,hybrid.SPGP0C01210,0.0,99,0, Identities = 1408/1410 (99%), Gaps = 0/1410 (0%)
parentB.XP_018220490.1,hybrid.SPGP0C01220,0.0,99,0, Identities = 809/810 (99%), Gaps = 0/810 (0%)
parentB.XP_018220491.1,hybrid.SPGP0C01230,0.0,99,0, Identities = 1782/1788 (99%), Gaps = 0/1788 (0%)
parentB.XP_018220492.1,hybrid.SPGP0C01240,0.0,99,1, Identities = 354/357 (99%), Gaps = 3/357 (1%)
parentB.XP_018220493.1,hybrid.SPGP0C01250,0.0,99,0, Identities = 994/996 (99%), Gaps = 0/996 (0%)
parentB.XP_018220494.1,hybrid.SPGP0C01260,0.0,99,0, Identities = 821/822 (99%), Gaps = 0/822 (0%)
parentB.XP_018220495.1,hybrid.SPGP0C01270,0.0,100,0, Identities = 549/549 (100%), Gaps = 0/549 (0%)
parentB.XP_018220496.1,hybrid.SPGP0C01280,0.0,99,0, Identities = 553/555 (99%), Gaps = 0/555 (0%)
parentB.XP_018220497.1,hybrid.SPGP0C01290,0.0,99,0, Identities = 2888/2898 (99%), Gaps = 0/2898 (0%)
parentB.XP_018220498.1,hybrid.SPGP0C01300,0.0,99,0, Identities = 455/456 (99%), Gaps = 0/456 (0%)
parentB.XP_018220499.1,hybrid.SPGP0C01310,0.0,99,0, Identities = 2281/2286 (99%), Gaps = 0/2286 (0%)
parentB.XP_018220500.1,hybrid.SPGP0C01320,0.0,99,0, Identities = 1064/1071 (99%), Gaps = 0/1071 (0%)
parentB.XP_018220501.1,hybrid.SPGP0C01330,0.0,99,0, Identities = 3239/3249 (99%), Gaps = 0/3249 (0%)
parentB.XP_018220502.1,hybrid.SPGP0C01340,0.0,99,0, Identities = 2084/2097 (99%), Gaps = 6/2097 (0%)
parentB.XP_018220503.1,hybrid.SPGP0C01350,0.0,100,0, Identities = 585/585 (100%), Gaps = 0/585 (0%)
parentB.XP_018220504.1,hybrid.SPGP0C01360,0.0,99,0, Identities = 513/516 (99%), Gaps = 0/516 (0%)
parentB.XP_018220505.1,hybrid.SPGP0C01370,0.0,100,0, Identities = 666/666 (100%), Gaps = 0/666 (0%)
parentB.XP_018220506.1,hybrid.SPGP0C01380,0.0,99,0, Identities = 1750/1752 (99%), Gaps = 0/1752 (0%)
parentB.XP_018220507.1,hybrid.SPGP0C01390,0.0,99,0, Identities = 396/399 (99%), Gaps = 0/399 (0%)
parentB.XP_018220508.1,hybrid.SPGP0C01400,0.0,98,0, Identities = 913/930 (98%), Gaps = 0/930 (0%)
parentB.XP_018220509.1,hybrid.SPGP0C01410,0.0,96,1, Identities = 1223/1270 (96%), Gaps = 11/1270 (1%)
parentB.XP_018220510.1,hybrid.SPGP0C01420,0.0,87,0, Identities = 1494/1722 (87%), Gaps = 0/1722 (0%)
parentB.XP_018220511.1,hybrid.SPGP0C01420,0.0,86,0, Identities = 1347/1562 (86%), Gaps = 0/1562 (0%)
parentB.XP_018220512.1,hybrid.SPGP0C01430,0.0,85,0, Identities = 1005/1176 (85%), Gaps = 4/1176 (0%)
parentB.XP_018220513.1,hybrid.SPGP0C01440,0.0,99,0, Identities = 1996/2025 (99%), Gaps = 0/2025 (0%)
parentB.XP_018220514.1,hybrid.SPGP0C01450,0.0,99,0, Identities = 3646/3663 (99%), Gaps = 0/3663 (0%)
parentB.XP_018220515.1,hybrid.SPGP0C01460,0.0,99,0, Identities = 1313/1317 (99%), Gaps = 0/1317 (0%)
parentB.XP_018220516.1,hybrid.SPGP0C01470,0.0,99,0, Identities = 4225/4251 (99%), Gaps = 0/4251 (0%)
parentB.XP_018220517.1,hybrid.SPGP0C01480,0.0,99,0, Identities = 8847/8877 (99%), Gaps = 0/8877 (0%)
parentB.XP_018220518.1,hybrid.SPGP0C01490,0.0,99,0, Identities = 1835/1845 (99%), Gaps = 0/1845 (0%)
parentB.XP_018220519.1,hybrid.SPGP0C01500,0.0,99,0, Identities = 1775/1782 (99%), Gaps = 0/1782 (0%)
parentB.XP_018220520.1,hybrid.SPGP0C01510,0.0,99,0, Identities = 1368/1377 (99%), Gaps = 0/1377 (0%)
parentB.XP_018220521.1,hybrid.SPGP0C01520,0.0,99,0, Identities = 894/900 (99%), Gaps = 0/900 (0%)
parentB.XP_018220522.1,hybrid.SPGP0C01530,0.0,99,0, Identities = 2682/2685 (99%), Gaps = 0/2685 (0%)
parentB.XP_018220523.1,hybrid.SPGP0C01540,0.0,99,0, Identities = 611/612 (99%), Gaps = 0/612 (0%)
parentB.XP_018220524.1,hybrid.SPGP0C01550,0.0,99,0, Identities = 1497/1509 (99%), Gaps = 0/1509 (0%)
parentB.XP_018220525.1,hybrid.SPGP0C01560,0.0,99,0, Identities = 2313/2336 (99%), Gaps = 0/2336 (0%)
parentB.XP_018220526.1,hybrid.SPGP0C01570,0.0,99,0, Identities = 3466/3480 (99%), Gaps = 0/3480 (0%)
parentB.XP_018220527.1,hybrid.SPGP0C01580,0.0,99,0, Identities = 1043/1044 (99%), Gaps = 0/1044 (0%)
parentB.XP_018220528.1,hybrid.SPGP0C01590,0.0,99,0, Identities = 1961/1968 (99%), Gaps = 0/1968 (0%)
parentB.XP_018220529.1,hybrid.SPGP0C01610,1e-136,99,0, Identities = 263/264 (99%), Gaps = 0/264 (0%)
parentB.XP_018220530.1,hybrid.SPGP0C01620,0.0,99,0, Identities = 1043/1047 (99%), Gaps = 0/1047 (0%)
parentB.XP_018220531.1,hybrid.SPGP0C01630,0.0,99,0, Identities = 800/801 (99%), Gaps = 0/801 (0%)
parentB.XP_018220532.1,hybrid.SPGP0C01640,0.0,99,0, Identities = 1967/1974 (99%), Gaps = 0/1974 (0%)
parentB.XP_018220533.1,hybrid.SPGP0C01650,0.0,99,0, Identities = 394/396 (99%), Gaps = 0/396 (0%)
parentB.XP_018220534.1,hybrid.SPGP0C01660,0.0,99,0, Identities = 1128/1134 (99%), Gaps = 0/1134 (0%)
parentB.XP_018220535.1,hybrid.SPGP0C01670,0.0,99,0, Identities = 14676/14727 (99%), Gaps = 0/14727 (0%)
parentB.XP_018220536.1,hybrid.SPGP0C01680,0.0,100,0, Identities = 1200/1200 (100%), Gaps = 0/1200 (0%)
parentB.XP_018220537.1,hybrid.SPGP0C01690,0.0,99,0, Identities = 537/540 (99%), Gaps = 0/540 (0%)
parentB.XP_018220538.1,hybrid.SPGP0C01700,0.0,99,0, Identities = 1444/1455 (99%), Gaps = 0/1455 (0%)
parentB.XP_018220539.1,hybrid.SPGP0C01710,0.0,100,0, Identities = 531/531 (100%), Gaps = 0/531 (0%)
parentB.XP_018220540.1,hybrid.SPGP0U01700,5e-173,94,0, Identities = 377/402 (94%), Gaps = 0/402 (0%)
parentB.XP_018220541.1,hybrid.SPGP0C01730,0.0,99,0, Identities = 1295/1296 (99%), Gaps = 0/1296 (0%)
parentB.XP_018220542.1,hybrid.SPGP0C01740,0.0,99,0, Identities = 1897/1914 (99%), Gaps = 3/1914 (0%)
parentB.XP_018220543.1,hybrid.SPGP0C01750,0.0,99,0, Identities = 2576/2589 (99%), Gaps = 0/2589 (0%)
parentB.XP_018220544.1,hybrid.SPGP0C01760,0.0,99,0, Identities = 1409/1416 (99%), Gaps = 3/1416 (0%)
parentB.XP_018220545.1,hybrid.SPGP0C01770,0.0,99,0, Identities = 2049/2064 (99%), Gaps = 0/2064 (0%)
parentB.XP_018220546.1,hybrid.SPGP0C01780,0.0,99,0, Identities = 681/684 (99%), Gaps = 0/684 (0%)
parentB.XP_018220547.1,hybrid.SPGP0C01790,0.0,99,0, Identities = 549/552 (99%), Gaps = 0/552 (0%)
parentB.XP_018220548.1,hybrid.SPGP0C01800,0.0,98,0, Identities = 1232/1260 (98%), Gaps = 0/1260 (0%)
parentB.XP_018220549.1,hybrid.SPGP0C01810,0.0,99,0, Identities = 1492/1506 (99%), Gaps = 0/1506 (0%)
parentB.XP_018220550.1,hybrid.SPGP0C01820,2e-156,93,6, Identities = 368/397 (93%), Gaps = 25/397 (6%)
parentB.XP_018220551.1,hybrid.SPGP0C01830,0.0,99,0, Identities = 754/756 (99%), Gaps = 0/756 (0%)
parentB.XP_018220552.1,hybrid.SPGP0C01840,0.0,99,0, Identities = 2557/2565 (99%), Gaps = 0/2565 (0%)
parentB.XP_018220553.1,hybrid.SPGP0C01850,0.0,99,0, Identities = 794/799 (99%), Gaps = 0/799 (0%)
parentB.XP_018220554.1,hybrid.SPGP0C01860,0.0,99,0, Identities = 2810/2832 (99%), Gaps = 0/2832 (0%)
parentB.XP_018220555.1,hybrid.SPGP0C01870,0.0,99,0, Identities = 1259/1263 (99%), Gaps = 0/1263 (0%)
parentB.XP_018220556.1,hybrid.SPGP0C01880,0.0,99,1, Identities = 2311/2343 (99%), Gaps = 12/2343 (1%)
parentB.XP_018220557.1,hybrid.SPGP0C01890,0.0,99,1, Identities = 888/900 (99%), Gaps = 9/900 (1%)
parentB.XP_018220558.1,hybrid.SPGP0C01900,0.0,100,0, Identities = 1749/1749 (100%), Gaps = 0/1749 (0%)
parentB.XP_018220559.1,hybrid.SPGP0C01910,0.0,99,0, Identities = 1689/1692 (99%), Gaps = 0/1692 (0%)
parentB.XP_018220560.1,hybrid.SPGP0C01920,0.0,99,0, Identities = 2276/2283 (99%), Gaps = 0/2283 (0%)
parentB.XP_018220561.1,hybrid.SPGP0C01930,0.0,99,0, Identities = 868/870 (99%), Gaps = 0/870 (0%)
parentB.XP_018220562.1,hybrid.SPGP0C01940,0.0,99,0, Identities = 1265/1284 (99%), Gaps = 0/1284 (0%)
parentB.XP_018220563.1,hybrid.SPGP0C01950,0.0,98,0, Identities = 2926/2973 (98%), Gaps = 0/2973 (0%)
parentB.XP_018220564.1,hybrid.SPGP0C01960,0.0,99,0, Identities = 1902/1920 (99%), Gaps = 0/1920 (0%)
parentB.XP_018220565.1,hybrid.SPGP0C01970,0.0,100,0, Identities = 560/560 (100%), Gaps = 0/560 (0%)
parentB.XP_018220566.1,hybrid.SPGP0C01980,0.0,99,0, Identities = 1444/1449 (99%), Gaps = 0/1449 (0%)
parentB.XP_018220567.1,hybrid.SPGP0C01990,0.0,99,0, Identities = 2042/2064 (99%), Gaps = 3/2064 (0%)
parentB.XP_018220568.1,hybrid.SPGP0C02000,0.0,99,0, Identities = 1124/1125 (99%), Gaps = 0/1125 (0%)
parentB.XP_018220569.1,hybrid.SPGP0C02010,0.0,99,0, Identities = 2330/2334 (99%), Gaps = 0/2334 (0%)
parentB.XP_018220570.1,hybrid.SPGP0C02020,0.0,99,0, Identities = 602/606 (99%), Gaps = 0/606 (0%)
parentB.XP_018220571.1,hybrid.SPGP0C02030,0.0,99,0, Identities = 900/903 (99%), Gaps = 0/903 (0%)
parentB.XP_018220572.1,hybrid.SPGP0C02040,5e-95,100,0, Identities = 186/186 (100%), Gaps = 0/186 (0%)
parentB.XP_018220573.1,hybrid.SPGP0C02050,3e-158,100,0, Identities = 300/300 (100%), Gaps = 0/300 (0%)
parentB.XP_018220574.1,hybrid.SPGP0C02060,0.0,99,0, Identities = 2752/2760 (99%), Gaps = 0/2760 (0%)
parentB.XP_018220575.1,hybrid.SPGP0C02070,0.0,99,0, Identities = 2193/2196 (99%), Gaps = 0/2196 (0%)
parentB.XP_018220576.1,hybrid.SPGP0C02080,0.0,98,2, Identities = 850/870 (98%), Gaps = 18/870 (2%)
parentB.XP_018220577.1,hybrid.SPGP0C02090,0.0,99,0, Identities = 1006/1008 (99%), Gaps = 0/1008 (0%)
parentB.XP_018220578.1,hybrid.SPGP0C02100,0.0,99,0, Identities = 1752/1761 (99%), Gaps = 0/1761 (0%)
parentB.XP_018220579.1,hybrid.SPGP0C02110,0.0,99,0, Identities = 2046/2052 (99%), Gaps = 0/2052 (0%)
parentB.XP_018220580.1,hybrid.SPGP0C02120,4e-173,99,0, Identities = 329/330 (99%), Gaps = 0/330 (0%)
parentB.XP_018220582.1,hybrid.SPGP0C02140,0.0,99,0, Identities = 1383/1389 (99%), Gaps = 0/1389 (0%)
parentB.XP_018220583.1,hybrid.SPGP0C02150,0.0,99,0, Identities = 524/528 (99%), Gaps = 0/528 (0%)
parentB.XP_018220584.1,hybrid.SPGP0C02160,0.0,99,0, Identities = 760/762 (99%), Gaps = 0/762 (0%)
parentB.XP_018220585.1,hybrid.SPGP0C02170,0.0,99,0, Identities = 2601/2616 (99%), Gaps = 0/2616 (0%)
parentB.XP_018220586.1,hybrid.SPGP0C02180,0.0,99,0, Identities = 456/459 (99%), Gaps = 0/459 (0%)
parentB.XP_018220587.1,hybrid.SPGP0C02190,0.0,99,0, Identities = 690/693 (99%), Gaps = 0/693 (0%)
parentB.XP_018220588.1,hybrid.SPGP0C02200,0.0,99,0, Identities = 469/471 (99%), Gaps = 0/471 (0%)
parentB.XP_018220589.1,hybrid.SPGP0C02210,0.0,99,0, Identities = 891/903 (99%), Gaps = 0/903 (0%)
parentB.XP_018220590.1,hybrid.SPGP0C02220,0.0,99,0, Identities = 1786/1803 (99%), Gaps = 0/1803 (0%)
parentB.XP_018220591.1,hybrid.SPGP0C02230,0.0,99,0, Identities = 1234/1239 (99%), Gaps = 0/1239 (0%)
parentB.XP_018220592.1,hybrid.SPGP0C02240,0.0,99,0, Identities = 1436/1446 (99%), Gaps = 0/1446 (0%)
parentB.XP_018220593.1,hybrid.SPGP0C02250,0.0,99,0, Identities = 2286/2310 (99%), Gaps = 0/2310 (0%)
parentB.XP_018220594.1,hybrid.SPGP0C02260,0.0,99,0, Identities = 1867/1875 (99%), Gaps = 0/1875 (0%)
parentB.XP_018220595.1,hybrid.SPGP0C02270,0.0,99,0, Identities = 655/660 (99%), Gaps = 0/660 (0%)
parentB.XP_018220596.1,hybrid.SPGP0C02280,0.0,99,0, Identities = 605/606 (99%), Gaps = 0/606 (0%)
parentB.XP_018220597.1,hybrid.SPGP0C02290,0.0,99,0, Identities = 1145/1149 (99%), Gaps = 0/1149 (0%)
parentB.XP_018220598.1,hybrid.SPGP0C02300,0.0,99,0, Identities = 610/613 (99%), Gaps = 0/613 (0%)
parentB.XP_018220599.1,hybrid.SPGP0C02310,0.0,99,0, Identities = 2408/2415 (99%), Gaps = 0/2415 (0%)
parentB.XP_018220600.1,hybrid.SPGP0C02320,0.0,99,0, Identities = 1484/1494 (99%), Gaps = 0/1494 (0%)
parentB.XP_018220601.1,hybrid.SPGP0C02330,5e-136,100,0, Identities = 260/260 (100%), Gaps = 0/260 (0%)
parentB.XP_018220602.1,hybrid.SPGP0C02340,0.0,99,0, Identities = 755/759 (99%), Gaps = 0/759 (0%)
parentB.XP_018220603.1,hybrid.SPGP0C02350,0.0,99,0, Identities = 3062/3072 (99%), Gaps = 0/3072 (0%)
parentB.XP_018220604.1,hybrid.SPGP0C02360,0.0,99,0, Identities = 2062/2070 (99%), Gaps = 0/2070 (0%)
parentB.XP_018220605.1,hybrid.SPGP0C02370,0.0,99,0, Identities = 3562/3573 (99%), Gaps = 0/3573 (0%)
parentB.XP_018220606.1,hybrid.SPGP0C02380,0.0,99,0, Identities = 1478/1485 (99%), Gaps = 0/1485 (0%)
parentB.XP_018220607.1,hybrid.SPGP0C02390,0.0,99,0, Identities = 1162/1167 (99%), Gaps = 0/1167 (0%)
parentB.XP_018220608.1,hybrid.SPGP0C02400,0.0,99,0, Identities = 792/798 (99%), Gaps = 0/798 (0%)
parentB.XP_018220609.1,hybrid.SPGP0C02410,0.0,99,0, Identities = 527/528 (99%), Gaps = 0/528 (0%)
parentB.XP_018220610.1,hybrid.SPGP0C02420,0.0,99,0, Identities = 755/759 (99%), Gaps = 0/759 (0%)
parentB.XP_018220611.1,hybrid.SPGP0C02430,0.0,99,0, Identities = 1362/1368 (99%), Gaps = 0/1368 (0%)
parentB.XP_018220612.1,hybrid.SPGP0C02440,0.0,99,0, Identities = 1752/1761 (99%), Gaps = 6/1761 (0%)
parentB.XP_018220613.1,hybrid.SPGP0C02450,0.0,99,1, Identities = 1508/1518 (99%), Gaps = 9/1518 (1%)
parentB.XP_018220614.1,hybrid.SPGP0C02460,0.0,99,0, Identities = 663/666 (99%), Gaps = 0/666 (0%)
parentB.XP_018220615.1,hybrid.SPGP0C02470,0.0,100,0, Identities = 345/345 (100%), Gaps = 0/345 (0%)
parentB.XP_018220616.1,hybrid.SPGP0C02480,0.0,99,0, Identities = 782/783 (99%), Gaps = 0/783 (0%)
parentB.XP_018220617.1,hybrid.SPGP0C02490,0.0,99,0, Identities = 1308/1311 (99%), Gaps = 0/1311 (0%)
parentB.XP_018220618.1,hybrid.SPGP0C02500,4e-178,99,0, Identities = 340/342 (99%), Gaps = 0/342 (0%)
parentB.XP_018220619.1,hybrid.SPGP0C02510,0.0,99,0, Identities = 953/957 (99%), Gaps = 0/957 (0%)
parentB.XP_018220620.1,hybrid.SPGP0C02520,0.0,99,1, Identities = 1844/1863 (99%), Gaps = 12/1863 (1%)
parentB.XP_018220621.1,hybrid.SPGP0C02530,0.0,99,0, Identities = 2483/2499 (99%), Gaps = 0/2499 (0%)
parentB.XP_018220622.1,hybrid.SPGP0C02540,0.0,99,0, Identities = 888/894 (99%), Gaps = 0/894 (0%)
parentB.XP_018220623.1,hybrid.SPGP0C02550,0.0,99,0, Identities = 927/936 (99%), Gaps = 0/936 (0%)
parentB.XP_018220624.1,hybrid.SPGP0C02560,0.0,99,0, Identities = 1359/1365 (99%), Gaps = 0/1365 (0%)
parentB.XP_018220625.1,hybrid.SPGP0C02570,0.0,99,0, Identities = 486/492 (99%), Gaps = 0/492 (0%)
parentB.XP_018220626.1,hybrid.SPGP0C02580,0.0,99,0, Identities = 1467/1478 (99%), Gaps = 0/1478 (0%)
parentB.XP_018220627.1,hybrid.SPGP0C02590,0.0,99,0, Identities = 1320/1329 (99%), Gaps = 0/1329 (0%)
parentB.XP_018220628.1,hybrid.SPGP0C02600,0.0,99,0, Identities = 570/574 (99%), Gaps = 0/574 (0%)
parentB.XP_018220629.1,hybrid.SPGP0C02600,0.0,89,1, Identities = 482/540 (89%), Gaps = 4/540 (1%)
parentB.XP_018220630.1,hybrid.SPGP0C02610,0.0,99,0, Identities = 1083/1089 (99%), Gaps = 0/1089 (0%)
parentB.XP_018220631.1,hybrid.SPGP0C02620,0.0,99,0, Identities = 1111/1116 (99%), Gaps = 0/1116 (0%)
parentB.XP_018220632.1,hybrid.SPGP0C02640,0.0,99,0, Identities = 2242/2247 (99%), Gaps = 0/2247 (0%)
parentB.XP_018220633.1,hybrid.SPGP0C02650,0.0,100,0, Identities = 969/969 (100%), Gaps = 0/969 (0%)
parentB.XP_018220634.1,hybrid.SPGP0C02660,0.0,99,0, Identities = 666/672 (99%), Gaps = 0/672 (0%)
parentB.XP_018220635.1,hybrid.SPGP0C02670,0.0,99,0, Identities = 2447/2457 (99%), Gaps = 0/2457 (0%)
parentB.XP_018220636.1,hybrid.SPGP0C02680,0.0,99,0, Identities = 3269/3279 (99%), Gaps = 3/3279 (0%)
parentB.XP_018220637.1,hybrid.SPGP0C02690,0.0,99,0, Identities = 1106/1110 (99%), Gaps = 0/1110 (0%)
parentB.XP_018220638.1,hybrid.SPGP0C02700,0.0,99,0, Identities = 1224/1227 (99%), Gaps = 0/1227 (0%)
parentB.XP_018220639.1,hybrid.SPGP0C02710,0.0,99,0, Identities = 1186/1188 (99%), Gaps = 0/1188 (0%)
parentB.XP_018220640.1,hybrid.SPGP0C02720,0.0,99,0, Identities = 1472/1480 (99%), Gaps = 0/1480 (0%)
parentB.XP_018220641.1,hybrid.SPGP0C02730,0.0,99,0, Identities = 2441/2451 (99%), Gaps = 0/2451 (0%)
parentB.XP_018220642.1,hybrid.SPGP0C02740,0.0,100,0, Identities = 576/576 (100%), Gaps = 0/576 (0%)
parentB.XP_018220643.1,hybrid.SPGP0C02750,0.0,99,0, Identities = 1355/1362 (99%), Gaps = 0/1362 (0%)
parentB.XP_018220644.1,hybrid.SPGP0C02760,0.0,99,0, Identities = 1705/1711 (99%), Gaps = 1/1711 (0%)
parentB.XP_018220645.1,hybrid.SPGP0C02770,0.0,99,0, Identities = 1957/1965 (99%), Gaps = 0/1965 (0%)
parentB.XP_018220646.1,hybrid.SPGP0C02780,0.0,99,0, Identities = 1812/1818 (99%), Gaps = 0/1818 (0%)
parentB.XP_018220647.1,hybrid.SPGP0C02790,0.0,99,0, Identities = 1437/1440 (99%), Gaps = 0/1440 (0%)
parentB.XP_018220648.1,hybrid.SPGP0C02800,0.0,99,0, Identities = 982/987 (99%), Gaps = 0/987 (0%)
parentB.XP_018220649.1,hybrid.SPGP0T01610,0.0,83,0, Identities = 2169/2627 (83%), Gaps = 10/2627 (0%)
parentB.XP_018220650.1,hybrid.SPGP0C02820,0.0,99,0, Identities = 2335/2343 (99%), Gaps = 0/2343 (0%)
parentB.XP_018220651.1,hybrid.SPGP0C02830,0.0,99,0, Identities = 964/966 (99%), Gaps = 0/966 (0%)
parentB.XP_018220652.1,hybrid.SPGP0C02840,0.0,99,0, Identities = 817/819 (99%), Gaps = 0/819 (0%)
parentB.XP_018220653.1,hybrid.SPGP0C02850,0.0,99,0, Identities = 1158/1164 (99%), Gaps = 0/1164 (0%)
parentB.XP_018220654.1,hybrid.SPGP0C02860,0.0,99,0, Identities = 427/429 (99%), Gaps = 0/429 (0%)
parentB.XP_018220655.1,hybrid.SPGP0C02870,0.0,99,0, Identities = 1069/1071 (99%), Gaps = 0/1071 (0%)
parentB.XP_018220656.1,hybrid.SPGP0C02880,0.0,99,0, Identities = 4640/4656 (99%), Gaps = 0/4656 (0%)
parentB.XP_018220657.1,hybrid.SPGP0C02890,0.0,99,0, Identities = 1823/1830 (99%), Gaps = 0/1830 (0%)
parentB.XP_018220658.1,hybrid.SPGP0C02900,0.0,99,0, Identities = 3124/3135 (99%), Gaps = 0/3135 (0%)
parentB.XP_018220659.1,hybrid.SPGP0C02910,0.0,99,0, Identities = 702/705 (99%), Gaps = 0/705 (0%)
parentB.XP_018220660.1,hybrid.SPGP0C02920,0.0,99,0, Identities = 592/594 (99%), Gaps = 0/594 (0%)
parentB.XP_018220661.1,hybrid.SPGP0C02930,0.0,99,0, Identities = 1707/1710 (99%), Gaps = 0/1710 (0%)
parentB.XP_018220662.1,hybrid.SPGP0C02940,0.0,99,0, Identities = 565/567 (99%), Gaps = 0/567 (0%)
parentB.XP_018220663.1,hybrid.SPGP0C02950,0.0,97,3, Identities = 513/530 (97%), Gaps = 14/530 (3%)
parentB.XP_018220664.1,hybrid.SPGP0C02960,0.0,99,0, Identities = 4473/4488 (99%), Gaps = 6/4488 (0%)
parentB.XP_018220665.1,hybrid.SPGP0C02970,0.0,99,0, Identities = 963/966 (99%), Gaps = 0/966 (0%)
parentB.XP_018220666.1,hybrid.SPGP0C02980,0.0,99,0, Identities = 2113/2118 (99%), Gaps = 0/2118 (0%)
parentB.XP_018220667.1,hybrid.SPGP0C02990,0.0,99,0, Identities = 1721/1722 (99%), Gaps = 0/1722 (0%)
parentB.XP_018220668.1,hybrid.SPGP0C03000,0.0,99,0, Identities = 2032/2037 (99%), Gaps = 0/2037 (0%)
parentB.XP_018220669.1,hybrid.SPGP0C03010,0.0,100,0, Identities = 648/648 (100%), Gaps = 0/648 (0%)
parentB.XP_018220670.1,hybrid.SPGP0C03020,0.0,99,0, Identities = 2520/2526 (99%), Gaps = 0/2526 (0%)
parentB.XP_018220671.1,hybrid.SPGP0C03030,5e-105,100,0, Identities = 204/204 (100%), Gaps = 0/204 (0%)
parentB.XP_018220672.1,hybrid.SPGP0C03040,0.0,99,0, Identities = 1054/1062 (99%), Gaps = 0/1062 (0%)
parentB.XP_018220673.1,hybrid.SPGP0C03050,0.0,99,0, Identities = 2157/2169 (99%), Gaps = 0/2169 (0%)
parentB.XP_018220674.1,hybrid.SPGP0C03060,0.0,99,0, Identities = 1704/1716 (99%), Gaps = 0/1716 (0%)
parentB.XP_018220675.1,hybrid.SPGP0C03070,0.0,99,0, Identities = 641/645 (99%), Gaps = 0/645 (0%)
parentB.XP_018220676.1,hybrid.SPGP0C03080,0.0,99,0, Identities = 1051/1053 (99%), Gaps = 0/1053 (0%)
parentB.XP_018220677.1,hybrid.SPGP0C03090,0.0,99,0, Identities = 816/819 (99%), Gaps = 0/819 (0%)
parentB.XP_018220678.1,hybrid.SPGP0C03100,0.0,99,0, Identities = 3538/3549 (99%), Gaps = 0/3549 (0%)
parentB.XP_018220679.1,hybrid.SPGP0C03110,0.0,99,0, Identities = 2005/2019 (99%), Gaps = 0/2019 (0%)
parentB.XP_018220680.1,hybrid.SPGP0C03120,0.0,99,0, Identities = 2325/2328 (99%), Gaps = 0/2328 (0%)
parentB.XP_018220681.1,hybrid.SPGP0C03130,1e-173,100,0, Identities = 328/328 (100%), Gaps = 0/328 (0%)
parentB.XP_018220682.1,hybrid.SPGP0C03140,0.0,99,0, Identities = 1775/1785 (99%), Gaps = 0/1785 (0%)
