Sequence,Best Hit,e-value
YDR210C-D,YGR038C-A,0.0
YDR210C-D,YDR261W-B,0.0
YDR210C-D,YOL103W-A,0.0
YDR210C-D,YLR256W-A,0.0
YDR210C-D,YML040W,0.0
YDR210C-D,YLR227W-A,0.0
YDR210C-D,YJR026W,0.0
YDR210C-D,YPR158C-C,0.0
YDR210C-D,YDR261C-C,0.0
YDR210C-D,YPL257W-A,0.0
YDR210C-D,YLR157C-A,0.0
YDR210C-D,YER137C-A,0.0
YDR210C-D,YDR365W-A,0.0
YDR210C-D,YJR028W,0.0
YDR210C-D,YGR027W-A,0.0
YDR210C-D,YPR137C-A,0.0
YDR210C-D,YNL054W-A,0.0
YDR210C-D,YNL284C-A,0.0
YDR210C-D,YHR214C-C,0.0
YDR210C-D,YMR046C,0.0
YDR210C-D,YOR192C-A,2.17e-89
YDR210C-D,YLR410W-A,1.01e-87
YDR210C-D,YGR161W-A,4.70e-86
YDR210C-D,YFL002W-B,4.70e-86
YDR210C-D,YDR261W-A,4.70e-86
YDR210C-D,YOR343W-A,2.18e-84
YDR210C-D,YDR210W-A,1.02e-82
YDR210W-A,YDR210W-B,0.0
YDR210W-A,YOR343W-B,0.0
YDR210W-A,YOR343W-A,0.0
YDR210W-A,YOR192C-B,0.0
YDR210W-A,YOR192C-A,0.0
YDR210W-A,YDR261W-B,0.0
YDR210W-A,YDR261W-A,0.0
YDR210W-A,YGR161W-B,0.0
YDR210W-A,YGR161W-A,0.0
YDR210W-A,YFL002W-B,0.0
YDR210W-A,YFL002W-A,0.0
YDR210W-A,YLR410W-B,0.0
YDR210W-A,YLR410W-A,0.0
YDR210W-A,YGR038C-B,1.90e-85
YDR210W-A,YGR038C-A,4.72e-86
YDR210W-A,YPR158W-B,4.12e-82
YDR210W-A,YPR158W-A,1.02e-82
YDR210W-A,YOR142W-B,4.12e-82
YDR210W-A,YOR142W-A,1.02e-82
YDR210W-A,YMR051C,1.02e-82
YDR210W-A,YMR050C,4.12e-82
YDR210W-A,YML040W,1.02e-82
YDR210W-A,YML039W,4.12e-82
YDR210W-A,YLR227W-B,4.12e-82
YDR210W-A,YLR227W-A,1.02e-82
YDR210W-A,YJR027W,4.12e-82
YDR210W-A,YJR026W,1.02e-82
YDR210W-A,YHR214C-C,1.11e-82
YDR210W-A,YHR214C-B,4.21e-82
YDR210W-A,YGR161C-D,4.12e-82
YDR210W-A,YGR161C-C,1.02e-82
YDR210W-A,YER160C,4.12e-82
YDR210W-A,YER159C-A,1.02e-82
YDR210W-A,YDR316W-B,4.12e-82
YDR210W-A,YDR316W-A,1.02e-82
YDR210W-A,YPL257W-B,1.92e-80
YDR210W-A,YPL257W-A,4.75e-81
YDR210W-A,YML045W-A,4.75e-81
YDR210W-A,YML045W,1.92e-80
YDR210W-A,YLR256W-A,4.75e-81
YDR210W-A,YLR157C-B,1.92e-80
YDR210W-A,YLR157C-A,4.75e-81
YDR210W-A,YER138C,1.92e-80
YDR210W-A,YER137C-A,4.75e-81
YDR210W-A,YDR365W-B,1.92e-80
YDR210W-A,YDR365W-A,4.75e-81
YDR210W-A,YDR261C-D,1.75e-80
YDR210W-A,YDR261C-C,4.75e-81
YDR210W-A,YOL103W-B,4.15e-77
YDR210W-A,YOL103W-A,1.03e-77
YDR210W-A,YPR158C-D,1.93e-75
YDR210W-A,YPR158C-C,4.78e-76
YDR210W-B,YOR343W-B,0.0
YDR210W-B,YOR192C-B,0.0
YDR210W-B,YGR161W-B,0.0
YDR210W-B,YFL002W-A,0.0
YDR210W-B,YLR410W-B,0.0
YDR210W-B,YDR261W-B,0.0
YDR210W-B,YNL054W-B,0.0
YDR210W-B,YLR227W-B,0.0
YDR210W-B,YGR038C-B,0.0
YDR210W-B,YPR137C-B,0.0
YDR210W-B,YOR343W-A,0.0
YDR210W-B,YJR027W,0.0
YDR210W-B,YOR192C-A,0.0
YDR210W-B,YDR261W-A,0.0
YDR210W-B,YGR161W-A,0.0
YDR210W-B,YFL002W-B,0.0
YDR210W-B,YDR365W-B,0.0
YDR210W-B,YLR410W-A,0.0
YDR210W-B,YPL257W-B,0.0
YDR210W-B,YLR157C-B,0.0
YDR210W-B,YML039W,0.0
YDR210W-B,YER138C,0.0
YDR210W-B,YOL103W-B,0.0
YDR210W-B,YPR158W-B,0.0
YDR210W-B,YML045W,0.0
YDR210W-B,YDR316W-B,0.0
YDR210W-B,YPR158C-D,0.0
YDR210W-B,YHR214C-B,0.0
YDR210W-B,YMR050C,0.0
YDR210W-B,YER160C,0.0
YDR210W-B,YLR035C-A,0.0
YDR210W-B,YGR161C-D,0.0
YDR210W-B,YOR142W-B,0.0
YDR210W-B,YMR045C,0.0
YDR210W-B,YNL284C-B,0.0
YDR210W-B,YGR027W-B,0.0
YDR210W-B,YJR029W,0.0
YDR210W-B,YDR261C-D,0.0
YDR210W-B,YGR038C-A,4.72e-86
YDR210W-B,YPR158W-A,1.02e-82
YDR210W-B,YOR142W-A,1.02e-82
YDR210W-B,YMR051C,1.02e-82
YDR210W-B,YML040W,1.02e-82
YDR210W-B,YLR227W-A,1.02e-82
YDR210W-B,YJR026W,1.02e-82
YDR210W-B,YHR214C-C,1.11e-82
YDR210W-B,YGR161C-C,1.02e-82
YDR210W-B,YER159C-A,1.02e-82
YDR210W-B,YDR316W-A,1.02e-82
YDR210W-B,YPL257W-A,4.75e-81
YDR210W-B,YML045W-A,4.75e-81
YDR210W-B,YLR256W-A,4.75e-81
YDR210W-B,YLR157C-A,4.75e-81
YDR210W-B,YER137C-A,4.75e-81
YDR210W-B,YDR365W-A,4.75e-81
YDR210W-B,YDR261C-C,4.75e-81
YDR210W-B,YOL103W-A,1.03e-77
YDR210W-B,YPR158C-C,4.78e-76
YDR213W,YLR228C,9.37e-41
YDR261C-C,YDR261C-D,0.0
YDR261C-C,YPL257W-B,0.0
YDR261C-C,YPL257W-A,0.0
YDR261C-C,YLR157C-B,0.0
YDR261C-C,YLR157C-A,0.0
YDR261C-C,YER138C,0.0
YDR261C-C,YER137C-A,0.0
YDR261C-C,YDR365W-B,0.0
YDR261C-C,YDR365W-A,0.0
YDR261C-C,YML040W,0.0
YDR261C-C,YML039W,0.0
YDR261C-C,YLR227W-B,0.0
YDR261C-C,YLR227W-A,0.0
YDR261C-C,YJR027W,0.0
YDR261C-C,YJR026W,0.0
YDR261C-C,YPR137C-B,0.0
YDR261C-C,YPR137C-A,0.0
YDR261C-C,YLR256W-A,0.0
YDR261C-C,YPR158C-D,0.0
YDR261C-C,YPR158C-C,0.0
YDR261C-C,YJR029W,0.0
YDR261C-C,YJR028W,0.0
YDR261C-C,YGR038C-B,0.0
YDR261C-C,YGR038C-A,0.0
YDR261C-C,YOL103W-B,0.0
YDR261C-C,YOL103W-A,0.0
YDR261C-C,YGR027W-B,0.0
YDR261C-C,YGR027W-A,0.0
YDR261C-C,YGR161C-D,0.0
YDR261C-C,YGR161C-C,0.0
YDR261C-C,YDR316W-B,0.0
YDR261C-C,YDR316W-A,0.0
YDR261C-C,YMR051C,0.0
YDR261C-C,YMR050C,0.0
YDR261C-C,YML045W-A,0.0
YDR261C-C,YML045W,0.0
YDR261C-C,YER160C,0.0
YDR261C-C,YER159C-A,0.0
YDR261C-C,YPR158W-B,0.0
YDR261C-C,YPR158W-A,0.0
YDR261C-C,YOR142W-B,0.0
YDR261C-C,YOR142W-A,0.0
YDR261C-C,YNL054W-B,0.0
YDR261C-C,YNL054W-A,0.0
YDR261C-C,YNL284C-B,0.0
YDR261C-C,YNL284C-A,0.0
YDR261C-C,YHR214C-C,0.0
YDR261C-C,YHR214C-B,0.0
YDR261C-C,YMR046C,0.0
YDR261C-C,YMR045C,0.0
YDR261C-C,YOR192C-B,8.80e-94
YDR261C-C,YOR192C-A,2.15e-94
YDR261C-C,YLR410W-B,1.92e-85
YDR261C-C,YLR410W-A,4.70e-86
YDR261C-C,YGR161W-B,8.93e-84
YDR261C-C,YGR161W-A,2.18e-84
YDR261C-C,YFL002W-B,2.18e-84
YDR261C-C,YFL002W-A,8.93e-84
YDR261C-C,YDR261W-B,8.93e-84
YDR261C-C,YDR261W-A,2.18e-84
YDR261C-C,YOR343W-B,4.15e-82
YDR261C-C,YOR343W-A,1.02e-82
YDR261C-D,YDR365W-B,0.0
YDR261C-D,YPL257W-B,0.0
YDR261C-D,YLR157C-B,0.0
YDR261C-D,YJR029W,0.0
YDR261C-D,YER138C,0.0
YDR261C-D,YDR316W-B,0.0
YDR261C-D,YML039W,0.0
YDR261C-D,YGR038C-B,0.0
YDR261C-D,YPR137C-B,0.0
YDR261C-D,YGR027W-B,0.0
YDR261C-D,YJR027W,0.0
YDR261C-D,YPR158W-B,0.0
YDR261C-D,YOL103W-B,0.0
YDR261C-D,YML045W,0.0
YDR261C-D,YOR142W-B,0.0
YDR261C-D,YMR050C,0.0
YDR261C-D,YLR227W-B,0.0
YDR261C-D,YPR158C-D,0.0
YDR261C-D,YGR161C-D,0.0
YDR261C-D,YER160C,0.0
YDR261C-D,YNL054W-B,0.0
YDR261C-D,YNL284C-B,0.0
YDR261C-D,YHR214C-B,0.0
YDR261C-D,YMR045C,0.0
YDR261C-D,YLR035C-A,0.0
YDR261C-D,YPL257W-A,0.0
YDR261C-D,YLR157C-A,0.0
YDR261C-D,YER137C-A,0.0
YDR261C-D,YDR365W-A,0.0
YDR261C-D,YML040W,0.0
YDR261C-D,YLR227W-A,0.0
YDR261C-D,YJR026W,0.0
YDR261C-D,YPR137C-A,0.0
YDR261C-D,YLR256W-A,0.0
YDR261C-D,YPR158C-C,0.0
YDR261C-D,YJR028W,0.0
YDR261C-D,YGR038C-A,0.0
YDR261C-D,YOL103W-A,0.0
YDR261C-D,YGR027W-A,0.0
YDR261C-D,YGR161C-C,0.0
YDR261C-D,YDR316W-A,0.0
YDR261C-D,YMR051C,0.0
YDR261C-D,YML045W-A,0.0
YDR261C-D,YER159C-A,0.0
YDR261C-D,YPR158W-A,0.0
YDR261C-D,YOR142W-A,0.0
YDR261C-D,YNL054W-A,0.0
YDR261C-D,YNL284C-A,0.0
YDR261C-D,YHR214C-C,0.0
YDR261C-D,YMR046C,0.0
YDR261C-D,YOR343W-B,0.0
YDR261C-D,YGR161W-B,0.0
YDR261C-D,YFL002W-A,0.0
YDR261C-D,YLR410W-B,0.0
YDR261C-D,YOR192C-B,0.0
YDR261C-D,YDR261W-B,0.0
YDR261C-D,YOR192C-A,2.15e-94
YDR261C-D,YLR410W-A,4.70e-86
YDR261C-D,YGR161W-A,2.18e-84
YDR261C-D,YFL002W-B,2.18e-84
YDR261C-D,YDR261W-A,2.18e-84
YDR261C-D,YOR343W-A,1.02e-82
YDR261W-A,YDR261W-B,0.0
YDR261W-A,YGR161W-B,0.0
YDR261W-A,YGR161W-A,0.0
YDR261W-A,YFL002W-B,0.0
YDR261W-A,YFL002W-A,0.0
YDR261W-A,YLR410W-B,0.0
YDR261W-A,YLR410W-A,0.0
YDR261W-A,YOR343W-B,0.0
YDR261W-A,YOR343W-A,0.0
YDR261W-A,YOR192C-B,0.0
YDR261W-A,YOR192C-A,0.0
YDR261W-A,YGR038C-B,8.79e-89
YDR261W-A,YGR038C-A,2.18e-89
YDR261W-A,YPR158W-B,1.90e-85
YDR261W-A,YPR158W-A,4.72e-86
YDR261W-A,YOR142W-B,1.90e-85
YDR261W-A,YOR142W-A,4.72e-86
YDR261W-A,YMR051C,4.72e-86
YDR261W-A,YMR050C,1.90e-85
YDR261W-A,YML040W,4.72e-86
YDR261W-A,YML039W,1.90e-85
YDR261W-A,YLR227W-B,1.90e-85
YDR261W-A,YLR227W-A,4.72e-86
YDR261W-A,YJR027W,1.90e-85
YDR261W-A,YJR026W,4.72e-86
YDR261W-A,YHR214C-C,5.13e-86
YDR261W-A,YHR214C-B,1.94e-85
YDR261W-A,YGR161C-D,1.90e-85
YDR261W-A,YGR161C-C,4.72e-86
YDR261W-A,YER160C,1.90e-85
YDR261W-A,YER159C-A,4.72e-86
YDR261W-A,YDR316W-B,1.90e-85
YDR261W-A,YDR316W-A,4.72e-86
YDR261W-A,YPL257W-B,8.85e-84
YDR261W-A,YPL257W-A,2.19e-84
YDR261W-A,YML045W-A,2.19e-84
YDR261W-A,YML045W,8.85e-84
YDR261W-A,YLR256W-A,2.19e-84
YDR261W-A,YLR157C-B,8.85e-84
YDR261W-A,YLR157C-A,2.19e-84
YDR261W-A,YER138C,8.85e-84
YDR261W-A,YER137C-A,2.19e-84
YDR261W-A,YDR365W-B,8.85e-84
YDR261W-A,YDR365W-A,2.19e-84
YDR261W-A,YOL103W-B,1.92e-80
YDR261W-A,YOL103W-A,4.75e-81
YDR261W-A,YPR158C-D,8.92e-79
YDR261W-A,YPR158C-C,2.21e-79
YDR261W-B,YGR161W-B,0.0
YDR261W-B,YFL002W-A,0.0
YDR261W-B,YLR410W-B,0.0
YDR261W-B,YOR343W-B,0.0
YDR261W-B,YOR192C-B,0.0
YDR261W-B,YNL054W-B,0.0
YDR261W-B,YGR161W-A,0.0
YDR261W-B,YFL002W-B,0.0
YDR261W-B,YLR410W-A,0.0
YDR261W-B,YOR343W-A,0.0
YDR261W-B,YLR227W-B,0.0
YDR261W-B,YOR192C-A,0.0
YDR261W-B,YGR038C-B,0.0
YDR261W-B,YPR137C-B,0.0
YDR261W-B,YPL257W-B,0.0
YDR261W-B,YLR157C-B,0.0
YDR261W-B,YML039W,0.0
YDR261W-B,YER138C,0.0
YDR261W-B,YOL103W-B,0.0
YDR261W-B,YJR027W,0.0
YDR261W-B,YDR365W-B,0.0
YDR261W-B,YMR050C,0.0
YDR261W-B,YER160C,0.0
YDR261W-B,YLR035C-A,0.0
YDR261W-B,YPR158W-B,0.0
YDR261W-B,YML045W,0.0
YDR261W-B,YDR316W-B,0.0
YDR261W-B,YPR158C-D,0.0
YDR261W-B,YHR214C-B,0.0
YDR261W-B,YGR161C-D,0.0
YDR261W-B,YOR142W-B,0.0
YDR261W-B,YMR045C,0.0
YDR261W-B,YNL284C-B,0.0
YDR261W-B,YGR027W-B,0.0
YDR261W-B,YJR029W,0.0
YDR261W-B,YGR038C-A,2.18e-89
YDR261W-B,YPR158W-A,4.72e-86
YDR261W-B,YOR142W-A,4.72e-86
YDR261W-B,YMR051C,4.72e-86
YDR261W-B,YML040W,4.72e-86
YDR261W-B,YLR227W-A,4.72e-86
YDR261W-B,YJR026W,4.72e-86
YDR261W-B,YHR214C-C,5.13e-86
YDR261W-B,YGR161C-C,4.72e-86
YDR261W-B,YER159C-A,4.72e-86
YDR261W-B,YDR316W-A,4.72e-86
YDR261W-B,YPL257W-A,2.19e-84
YDR261W-B,YML045W-A,2.19e-84
YDR261W-B,YLR256W-A,2.19e-84
YDR261W-B,YLR157C-A,2.19e-84
YDR261W-B,YER137C-A,2.19e-84
YDR261W-B,YDR365W-A,2.19e-84
YDR261W-B,YOL103W-A,4.75e-81
YDR261W-B,YPR158C-C,2.21e-79
YDR312W,YHR066W,0.0
YDR316W-A,YGR161C-D,0.0
YDR316W-A,YGR161C-C,0.0
YDR316W-A,YDR316W-B,0.0
YDR316W-A,YMR051C,0.0
YDR316W-A,YMR050C,0.0
YDR316W-A,YER160C,0.0
YDR316W-A,YER159C-A,0.0
YDR316W-A,YPR158W-B,0.0
YDR316W-A,YPR158W-A,0.0
YDR316W-A,YOR142W-B,0.0
YDR316W-A,YOR142W-A,0.0
YDR316W-A,YML045W-A,0.0
YDR316W-A,YML045W,0.0
YDR316W-A,YGR038C-B,0.0
YDR316W-A,YGR038C-A,0.0
YDR316W-A,YOL103W-B,0.0
YDR316W-A,YOL103W-A,0.0
YDR316W-A,YLR256W-A,0.0
YDR316W-A,YML040W,0.0
YDR316W-A,YML039W,0.0
YDR316W-A,YLR227W-B,0.0
YDR316W-A,YLR227W-A,0.0
YDR316W-A,YJR027W,0.0
YDR316W-A,YJR026W,0.0
YDR316W-A,YPR158C-D,0.0
YDR316W-A,YPR158C-C,0.0
YDR316W-A,YPL257W-B,0.0
YDR316W-A,YPL257W-A,0.0
YDR316W-A,YLR157C-B,0.0
YDR316W-A,YLR157C-A,0.0
YDR316W-A,YER138C,0.0
YDR316W-A,YER137C-A,0.0
YDR316W-A,YDR365W-B,0.0
YDR316W-A,YDR365W-A,0.0
YDR316W-A,YJR029W,0.0
YDR316W-A,YJR028W,0.0
YDR316W-A,YPR137C-B,0.0
YDR316W-A,YPR137C-A,0.0
YDR316W-A,YNL054W-B,0.0
YDR316W-A,YNL054W-A,0.0
YDR316W-A,YGR027W-B,0.0
YDR316W-A,YGR027W-A,0.0
YDR316W-A,YNL284C-B,0.0
YDR316W-A,YNL284C-A,0.0
YDR316W-A,YHR214C-C,0.0
YDR316W-A,YHR214C-B,0.0
YDR316W-A,YMR046C,0.0
YDR316W-A,YMR045C,0.0
YDR316W-A,YOR192C-B,8.87e-89
YDR316W-A,YOR192C-A,2.17e-89
YDR316W-A,YLR410W-B,4.12e-87
YDR316W-A,YLR410W-A,1.01e-87
YDR316W-A,YGR161W-B,1.92e-85
YDR316W-A,YGR161W-A,4.70e-86
YDR316W-A,YFL002W-B,4.70e-86
YDR316W-A,YFL002W-A,1.92e-85
YDR316W-A,YOR343W-B,8.93e-84
YDR316W-A,YOR343W-A,2.18e-84
YDR316W-B,YPR158W-B,0.0
YDR316W-B,YML045W,0.0
YDR316W-B,YGR038C-B,0.0
YDR316W-B,YPR158C-D,0.0
YDR316W-B,YMR050C,0.0
YDR316W-B,YOL103W-B,0.0
YDR316W-B,YPL257W-B,0.0
YDR316W-B,YLR157C-B,0.0
YDR316W-B,YML039W,0.0
YDR316W-B,YER138C,0.0
YDR316W-B,YPR137C-B,0.0
YDR316W-B,YJR027W,0.0
YDR316W-B,YOR142W-B,0.0
YDR316W-B,YER160C,0.0
YDR316W-B,YDR365W-B,0.0
YDR316W-B,YLR227W-B,0.0
YDR316W-B,YGR161C-D,0.0
YDR316W-B,YJR029W,0.0
YDR316W-B,YGR027W-B,0.0
YDR316W-B,YNL054W-B,0.0
YDR316W-B,YHR214C-B,0.0
YDR316W-B,YNL284C-B,0.0
YDR316W-B,YMR045C,0.0
YDR316W-B,YLR035C-A,0.0
YDR316W-B,YGR161C-C,0.0
YDR316W-B,YMR051C,0.0
YDR316W-B,YER159C-A,0.0
YDR316W-B,YPR158W-A,0.0
YDR316W-B,YOR142W-A,0.0
YDR316W-B,YML045W-A,0.0
YDR316W-B,YGR038C-A,0.0
YDR316W-B,YOL103W-A,0.0
YDR316W-B,YLR256W-A,0.0
YDR316W-B,YML040W,0.0
YDR316W-B,YLR227W-A,0.0
YDR316W-B,YJR026W,0.0
YDR316W-B,YPR158C-C,0.0
YDR316W-B,YPL257W-A,0.0
YDR316W-B,YLR157C-A,0.0
YDR316W-B,YER137C-A,0.0
YDR316W-B,YDR365W-A,0.0
YDR316W-B,YJR028W,0.0
YDR316W-B,YPR137C-A,0.0
YDR316W-B,YNL054W-A,0.0
YDR316W-B,YGR027W-A,0.0
YDR316W-B,YOR343W-B,0.0
YDR316W-B,YLR410W-B,0.0
YDR316W-B,YGR161W-B,0.0
YDR316W-B,YFL002W-A,0.0
YDR316W-B,YOR192C-B,0.0
YDR316W-B,YNL284C-A,0.0
YDR316W-B,YHR214C-C,0.0
YDR316W-B,YMR046C,0.0
YDR316W-B,YOR192C-A,2.17e-89
YDR316W-B,YLR410W-A,1.01e-87
YDR316W-B,YGR161W-A,4.70e-86
YDR316W-B,YFL002W-B,4.70e-86
YDR316W-B,YOR343W-A,2.18e-84
YDR342C,YDR343C,0.0
YDR342C,YHR092C,0.0
YDR342C,YDR345C,0.0
YDR342C,YHR094C,0.0
YDR342C,YMR011W,3.99e-172
YDR343C,YHR092C,0.0
YDR343C,YDR345C,0.0
YDR343C,YHR094C,0.0
YDR343C,YMR011W,3.99e-172
YDR345C,YHR094C,0.0
YDR345C,YHR092C,0.0
YDR345C,YMR011W,3.53e-78
YDR365W-A,YPL257W-B,0.0
YDR365W-A,YPL257W-A,0.0
YDR365W-A,YLR157C-B,0.0
YDR365W-A,YLR157C-A,0.0
YDR365W-A,YER138C,0.0
YDR365W-A,YER137C-A,0.0
YDR365W-A,YDR365W-B,0.0
YDR365W-A,YML040W,0.0
YDR365W-A,YML039W,0.0
YDR365W-A,YLR227W-B,0.0
YDR365W-A,YLR227W-A,0.0
YDR365W-A,YJR027W,0.0
YDR365W-A,YJR026W,0.0
YDR365W-A,YLR256W-A,0.0
YDR365W-A,YPR158C-D,0.0
YDR365W-A,YPR158C-C,0.0
YDR365W-A,YOL103W-B,0.0
YDR365W-A,YOL103W-A,0.0
YDR365W-A,YGR027W-B,0.0
YDR365W-A,YGR027W-A,0.0
YDR365W-A,YGR038C-B,0.0
YDR365W-A,YGR038C-A,0.0
YDR365W-A,YPR137C-B,0.0
YDR365W-A,YPR137C-A,0.0
YDR365W-A,YJR029W,0.0
YDR365W-A,YJR028W,0.0
YDR365W-A,YGR161C-D,0.0
YDR365W-A,YGR161C-C,0.0
YDR365W-A,YMR051C,0.0
YDR365W-A,YMR050C,0.0
YDR365W-A,YML045W-A,0.0
YDR365W-A,YML045W,0.0
YDR365W-A,YER160C,0.0
YDR365W-A,YER159C-A,0.0
YDR365W-A,YPR158W-B,0.0
YDR365W-A,YPR158W-A,0.0
YDR365W-A,YOR142W-B,0.0
YDR365W-A,YOR142W-A,0.0
YDR365W-A,YNL054W-B,0.0
YDR365W-A,YNL054W-A,0.0
YDR365W-A,YNL284C-B,0.0
YDR365W-A,YNL284C-A,0.0
YDR365W-A,YHR214C-C,0.0
YDR365W-A,YHR214C-B,0.0
YDR365W-A,YMR046C,0.0
YDR365W-A,YMR045C,0.0
YDR365W-A,YOR192C-B,8.80e-94
YDR365W-A,YOR192C-A,2.15e-94
YDR365W-A,YLR410W-B,1.92e-85
YDR365W-A,YLR410W-A,4.70e-86
YDR365W-A,YGR161W-B,8.93e-84
YDR365W-A,YGR161W-A,2.18e-84
YDR365W-A,YFL002W-B,2.18e-84
YDR365W-A,YFL002W-A,8.93e-84
YDR365W-A,YOR343W-B,4.15e-82
YDR365W-A,YOR343W-A,1.02e-82
YDR365W-B,YGR038C-B,0.0
YDR365W-B,YJR027W,0.0
YDR365W-B,YPR137C-B,0.0
YDR365W-B,YPL257W-B,0.0
YDR365W-B,YLR157C-B,0.0
YDR365W-B,YER138C,0.0
YDR365W-B,YML039W,0.0
YDR365W-B,YOL103W-B,0.0
YDR365W-B,YLR227W-B,0.0
YDR365W-B,YPR158W-B,0.0
YDR365W-B,YML045W,0.0
YDR365W-B,YGR027W-B,0.0
YDR365W-B,YJR029W,0.0
YDR365W-B,YPR158C-D,0.0
YDR365W-B,YOR142W-B,0.0
YDR365W-B,YNL054W-B,0.0
YDR365W-B,YMR050C,0.0
YDR365W-B,YGR161C-D,0.0
YDR365W-B,YER160C,0.0
YDR365W-B,YNL284C-B,0.0
YDR365W-B,YHR214C-B,0.0
YDR365W-B,YMR045C,0.0
YDR365W-B,YLR035C-A,0.0
YDR365W-B,YPL257W-A,0.0
YDR365W-B,YLR157C-A,0.0
YDR365W-B,YER137C-A,0.0
YDR365W-B,YML040W,0.0
YDR365W-B,YLR227W-A,0.0
YDR365W-B,YJR026W,0.0
YDR365W-B,YLR256W-A,0.0
YDR365W-B,YPR158C-C,0.0
YDR365W-B,YOL103W-A,0.0
YDR365W-B,YGR027W-A,0.0
YDR365W-B,YGR038C-A,0.0
YDR365W-B,YPR137C-A,0.0
YDR365W-B,YJR028W,0.0
YDR365W-B,YGR161C-C,0.0
YDR365W-B,YMR051C,0.0
YDR365W-B,YML045W-A,0.0
YDR365W-B,YER159C-A,0.0
YDR365W-B,YPR158W-A,0.0
YDR365W-B,YOR142W-A,0.0
YDR365W-B,YOR343W-B,0.0
YDR365W-B,YNL054W-A,0.0
YDR365W-B,YGR161W-B,0.0
YDR365W-B,YFL002W-A,0.0
YDR365W-B,YLR410W-B,0.0
YDR365W-B,YOR192C-B,0.0
YDR365W-B,YNL284C-A,0.0
YDR365W-B,YHR214C-C,0.0
YDR365W-B,YMR046C,0.0
YDR365W-B,YOR192C-A,2.15e-94
YDR365W-B,YLR410W-A,4.70e-86
YDR365W-B,YGR161W-A,2.18e-84
YDR365W-B,YFL002W-B,2.18e-84
YDR365W-B,YOR343W-A,1.02e-82
YDR366C,YOL106W,7.74e-39
YDR366C,YPR002C-A,2.52e-26
YDR385W,YOR133W,0.0
YDR417C,YEL053W-A,8.78e-118
YDR418W,YEL054C,0.0
YDR432W,YDR433W,0.0
YDR447C,YML024W,0.0
YDR450W,YML026C,3.39e-175
YDR471W,YHR010W,1.92e-138
YDR500C,YLR185W,4.64e-98
YDR502C,YLR180W,0.0
YDR542W,YHL046C,0.0
YDR542W,YGL261C,0.0
YDR542W,YLR461W,5.04e-180
YDR542W,YJL223C,5.04e-180
YDR542W,YIL176C,5.04e-180
YDR542W,YNR076W,2.36e-173
YDR542W,YLL064C,2.36e-173
YDR542W,YGR294W,1.10e-171
YDR542W,YEL049W,1.11e-166
YDR542W,YOL161C,5.15e-165
YDR542W,YFL020C,5.67e-110
YDR542W,YKL224C,7.39e-109
YDR542W,YIR041W,3.49e-102
YDR542W,YPL282C,1.01e-98
YDR542W,YOR394W,1.01e-98
YDR542W,YMR325W,7.56e-99
YDR542W,YLL025W,3.54e-92
YDR543C,YER188C-A,2.04e-133
YDR543C,YJR162C,3.12e-132
YDR543C,YFL063W,1.49e-126
YDR543C,YNL337W,8.12e-117
YDR543C,YKL225W,8.91e-108
YDR543C,YLL065W,1.50e-105
YDR543C,YNR077C,8.35e-97
YDR543C,YMR326C,1.72e-94
YDR543C,YEL074W,2.10e-24
YDR544C,YHR217C,9.43e-99
YDR544C,YNL338W,8.89e-45
YDR544C,YLL066W-B,7.53e-41
YDR544C,YLR466C-B,1.77e-25
YDR545C-A,YOR396C-A,0.0
YDR545C-A,YLR467C-A,0.0
YDR545C-A,YLR466C-A,0.0
YDR545C-A,YPR204C-A,0.0
YDR545C-A,YPL283W-B,0.0
YDR545C-A,YGR296C-B,0.0
YDR545C-A,YER190C-B,0.0
YDR545C-A,YLL067W-A,0.0
YDR545C-A,YLL066W-A,0.0
YDR545C-A,YFL068W,0.0
YDR545C-A,YNL339W-B,0.0
YDR545C-A,YML133W-B,0.0
YDR545C-A,YHR219C-A,0.0
YDR545C-A,YEL077W-A,0.0
YDR545C-A,YHL050W-A,0.0
YDR545C-A,YJL225W-A,0.0
YDR545C-A,YIL177W-A,0.0
YDR545W,YOR396W,0.0
YDR545W,YLR467W,0.0
YDR545W,YPL283C,0.0
YDR545W,YGR296W,0.0
YDR545W,YNL339C,0.0
YDR545W,YER190W,0.0
YDR545W,YLR466W,0.0
YDR545W,YIL177C,0.0
YDR545W,YJL225C,0.0
YDR545W,YML133C,0.0
YDR545W,YLL066C,0.0
YDR545W,YEL077C,0.0
YDR545W,YLL067C,0.0
YDR545W,YHR219W,0.0
YDR545W,YPR204W,0.0
YDR545W,YHL050C,0.0
YDR545W,YFL066C,0.0
YDR545W,YHR218W,0.0
YDR545W,YHL049C,0.0
YDR545W,YLR462W,0.0
YDR545W,YPR202W,0.0
YDR545W,YFL064C,0.0
YDR545W,YLR464W,0.0
YDR545W,YEL076C-A,0.0
YDR545W,YEL076C,0.0
YDR545W,YER189W,8.71e-168
YDR545W,YHR218W-A,1.61e-164
YDR545W,YEL075C,1.89e-164
YDR545W,YPR203W,9.59e-147
YDR545W,YFL065C,1.24e-145
YEL034W,YJR047C,0.0
YEL039C,YJR048W,1.17e-56
YEL049W,YGR294W,1.10e-171
YEL049W,YHL046C,5.15e-165
YEL049W,YGL261C,5.15e-165
YEL049W,YJL223C,1.12e-161
YEL049W,YIL176C,1.12e-161
