Sequence,Best Hit,e-value,Identities,Gaps,Identities_info,Gaps_info
hybrid.SPGP0B04960,parentB.XP_018223931.1,0.0,99,0, Identities = 2828/2835 (99%), Gaps = 0/2835 (0%)
hybrid.SPGP0B04970,parentB.XP_018223932.1,0.0,99,0, Identities = 389/390 (99%), Gaps = 0/390 (0%)
hybrid.SPGP0B04980,parentB.XP_018223933.1,0.0,99,0, Identities = 1922/1932 (99%), Gaps = 0/1932 (0%)
hybrid.SPGP0B04990,parentB.XP_018223934.1,0.0,99,0, Identities = 661/663 (99%), Gaps = 0/663 (0%)
hybrid.SPGP0B05000,parentB.XP_018223935.1,0.0,99,0, Identities = 1017/1023 (99%), Gaps = 0/1023 (0%)
hybrid.SPGP0B05010,parentB.XP_018223936.1,0.0,99,0, Identities = 1464/1470 (99%), Gaps = 0/1470 (0%)
hybrid.SPGP0B05020,parentB.XP_018223937.1,0.0,99,0, Identities = 1607/1611 (99%), Gaps = 0/1611 (0%)
hybrid.SPGP0B05030,parentB.XP_018223938.1,0.0,100,0, Identities = 516/516 (100%), Gaps = 0/516 (0%)
hybrid.SPGP0B05040,parentB.XP_018223939.1,0.0,99,0, Identities = 793/795 (99%), Gaps = 0/795 (0%)
hybrid.SPGP0B05050,parentB.XP_018223940.1,0.0,99,0, Identities = 463/465 (99%), Gaps = 0/465 (0%)
hybrid.SPGP0B05060,parentB.XP_018219369.1,0.0,76,2, Identities = 1428/1880 (76%), Gaps = 40/1880 (2%)
hybrid.SPGP0B05070,parentB.XP_018223941.1,0.0,99,0, Identities = 3861/3872 (99%), Gaps = 0/3872 (0%)
hybrid.SPGP0B05090,parentB.XP_018223942.1,0.0,99,0, Identities = 2677/2697 (99%), Gaps = 3/2697 (0%)
hybrid.SPGP0B05100,parentB.XP_018223943.1,0.0,99,0, Identities = 726/729 (99%), Gaps = 0/729 (0%)
hybrid.SPGP0B05110,parentB.XP_018223944.1,0.0,99,0, Identities = 1022/1026 (99%), Gaps = 0/1026 (0%)
hybrid.SPGP0B05120,parentB.XP_018223945.1,0.0,99,0, Identities = 706/708 (99%), Gaps = 0/708 (0%)
hybrid.SPGP0B05130,parentB.XP_018223946.1,0.0,99,0, Identities = 1084/1089 (99%), Gaps = 0/1089 (0%)
hybrid.SPGP0B05140,parentB.XP_018223947.1,0.0,99,0, Identities = 1125/1128 (99%), Gaps = 0/1128 (0%)
hybrid.SPGP0B05150,parentB.XP_018223948.1,0.0,99,0, Identities = 2580/2586 (99%), Gaps = 0/2586 (0%)
hybrid.SPGP0B05160,parentB.XP_018223949.1,0.0,100,0, Identities = 498/498 (100%), Gaps = 0/498 (0%)
hybrid.SPGP0B05170,parentB.XP_018223950.1,0.0,99,0, Identities = 1889/1896 (99%), Gaps = 0/1896 (0%)
hybrid.SPGP0Btrna3S,parentB.DI49_4419,6e-38,100,0, Identities = 82/82 (100%), Gaps = 0/82 (0%)
hybrid.SPGP0B05180,parentB.XP_018223951.1,0.0,99,1, Identities = 3134/3173 (99%), Gaps = 18/3173 (1%)
hybrid.SPGP0B05190,parentB.XP_018223952.1,0.0,99,0, Identities = 2841/2850 (99%), Gaps = 0/2850 (0%)
hybrid.SPGP0B05200,parentB.XP_018223953.1,0.0,99,0, Identities = 2450/2457 (99%), Gaps = 0/2457 (0%)
hybrid.SPGP0B05220,parentB.XP_018223954.1,0.0,99,0, Identities = 1886/1893 (99%), Gaps = 0/1893 (0%)
hybrid.SPGP0B05230,parentB.XP_018223955.1,0.0,99,0, Identities = 1180/1182 (99%), Gaps = 0/1182 (0%)
hybrid.SPGP0B05240,parentB.XP_018223956.1,0.0,99,0, Identities = 782/786 (99%), Gaps = 0/786 (0%)
hybrid.SPGP0B05250,parentB.XP_018223957.1,0.0,99,0, Identities = 827/828 (99%), Gaps = 0/828 (0%)
hybrid.SPGP0B05260,parentB.XP_018223958.1,0.0,99,0, Identities = 2957/2970 (99%), Gaps = 0/2970 (0%)
hybrid.SPGP0B05270,parentB.XP_018223959.1,0.0,98,0, Identities = 1325/1350 (98%), Gaps = 6/1350 (0%)
hybrid.SPGP0B05280,parentB.XP_018223960.1,0.0,99,0, Identities = 1601/1605 (99%), Gaps = 0/1605 (0%)
hybrid.SPGP0B05290,parentB.XP_018223961.1,0.0,99,0, Identities = 980/987 (99%), Gaps = 0/987 (0%)
hybrid.SPGP0B05300,parentB.XP_018223962.1,0.0,99,0, Identities = 2134/2139 (99%), Gaps = 0/2139 (0%)
hybrid.SPGP0B05310,parentB.XP_018223963.1,0.0,100,0, Identities = 423/423 (100%), Gaps = 0/423 (0%)
hybrid.SPGP0B05320,parentB.XP_018223964.1,0.0,99,0, Identities = 1222/1224 (99%), Gaps = 0/1224 (0%)
hybrid.SPGP0B05330,parentB.XP_018223965.1,0.0,99,0, Identities = 1047/1050 (99%), Gaps = 0/1050 (0%)
hybrid.SPGP0B05340,parentB.XP_018223966.1,0.0,99,0, Identities = 1764/1770 (99%), Gaps = 0/1770 (0%)
hybrid.SPGP0B05350,parentB.XP_018223967.1,0.0,99,0, Identities = 544/546 (99%), Gaps = 0/546 (0%)
hybrid.SPGP0B05360,parentB.XP_018223968.1,0.0,99,0, Identities = 4276/4299 (99%), Gaps = 9/4299 (0%)
hybrid.SPGP0B05370,parentB.XP_018223969.1,0.0,99,0, Identities = 923/925 (99%), Gaps = 1/925 (0%)
hybrid.SPGP0B05380,parentB.XP_018223969.1,0.0,99,0, Identities = 1033/1035 (99%), Gaps = 0/1035 (0%)
hybrid.SPGP0Btrna2K,parentB.DI49_5468,5e-33,100,0, Identities = 73/73 (100%), Gaps = 0/73 (0%)
hybrid.SPGP0B05390,parentB.XP_018223970.1,0.0,99,0, Identities = 913/915 (99%), Gaps = 0/915 (0%)
hybrid.SPGP0B05400,parentB.XP_018223971.1,9e-177,99,0, Identities = 335/336 (99%), Gaps = 0/336 (0%)
hybrid.SPGP0B05410,parentB.XP_018223972.1,0.0,99,0, Identities = 1303/1305 (99%), Gaps = 0/1305 (0%)
hybrid.SPGP0B05420,parentB.XP_018223973.1,0.0,99,0, Identities = 1321/1323 (99%), Gaps = 0/1323 (0%)
hybrid.SPGP0B05430,parentB.XP_018223974.1,0.0,99,0, Identities = 400/403 (99%), Gaps = 2/403 (0%)
hybrid.SPGP0B05440,parentB.XP_018223975.1,0.0,99,0, Identities = 1071/1074 (99%), Gaps = 0/1074 (0%)
hybrid.SPGP0B05450,parentB.XP_018223976.1,0.0,99,0, Identities = 2038/2055 (99%), Gaps = 6/2055 (0%)
hybrid.SPGP0B05460,parentB.XP_018223977.1,0.0,99,0, Identities = 590/591 (99%), Gaps = 0/591 (0%)
hybrid.SPGP0B05470,parentB.XP_018223978.1,0.0,99,0, Identities = 561/564 (99%), Gaps = 0/564 (0%)
hybrid.SPGP0B05480,parentB.XP_018223979.1,0.0,99,0, Identities = 1907/1914 (99%), Gaps = 0/1914 (0%)
hybrid.SPGP0B05490,parentB.XP_018223980.1,0.0,99,0, Identities = 9782/9801 (99%), Gaps = 0/9801 (0%)
hybrid.SPGP0B05500,parentB.XP_018223981.1,0.0,99,0, Identities = 1981/1989 (99%), Gaps = 0/1989 (0%)
hybrid.SPGP0B05510,parentB.XP_018223982.1,0.0,99,0, Identities = 1151/1152 (99%), Gaps = 0/1152 (0%)
hybrid.SPGP0B05520,parentB.XP_018223983.1,0.0,99,0, Identities = 962/966 (99%), Gaps = 0/966 (0%)
hybrid.SPGP0B05540,parentB.XP_018223984.1,3e-115,98,0, Identities = 230/234 (98%), Gaps = 0/234 (0%)
hybrid.SPGP0B05550,parentB.XP_018223985.1,0.0,99,0, Identities = 443/444 (99%), Gaps = 0/444 (0%)
hybrid.SPGP0B05560,parentB.XP_018223986.1,0.0,99,0, Identities = 1555/1563 (99%), Gaps = 0/1563 (0%)
hybrid.SPGP0B05570,parentB.XP_018223987.1,0.0,99,0, Identities = 4440/4482 (99%), Gaps = 18/4482 (0%)
hybrid.SPGP0B05580,parentB.XP_018223988.1,0.0,99,0, Identities = 1225/1233 (99%), Gaps = 0/1233 (0%)
hybrid.SPGP0B05590,parentB.XP_018223989.1,0.0,99,0, Identities = 1506/1509 (99%), Gaps = 0/1509 (0%)
hybrid.SPGP0B05600,parentB.XP_018223990.1,0.0,99,0, Identities = 662/666 (99%), Gaps = 0/666 (0%)
hybrid.SPGP0B05610,parentB.XP_018223991.1,0.0,99,0, Identities = 524/528 (99%), Gaps = 0/528 (0%)
hybrid.SPGP0B05620,parentB.XP_018223992.1,0.0,99,0, Identities = 1489/1500 (99%), Gaps = 0/1500 (0%)
hybrid.SPGP0B05630,parentB.XP_018223993.1,0.0,100,0, Identities = 381/381 (100%), Gaps = 0/381 (0%)
hybrid.SPGP0B05640,parentB.XP_018223994.1,0.0,99,0, Identities = 850/855 (99%), Gaps = 0/855 (0%)
hybrid.SPGP0B05650,parentB.XP_018223995.1,0.0,99,0, Identities = 1391/1398 (99%), Gaps = 0/1398 (0%)
hybrid.SPGP0B05660,parentB.XP_018223996.1,0.0,99,0, Identities = 2608/2625 (99%), Gaps = 0/2625 (0%)
hybrid.SPGP0B05670,parentB.XP_018223997.1,0.0,96,3, Identities = 1018/1056 (96%), Gaps = 27/1056 (3%)
hybrid.SPGP0B05680,parentB.XP_018223998.1,0.0,99,0, Identities = 1900/1905 (99%), Gaps = 0/1905 (0%)
hybrid.SPGP0B05690,parentB.XP_018223999.1,0.0,99,0, Identities = 605/609 (99%), Gaps = 0/609 (0%)
hybrid.SPGP0B05700,parentB.XP_018224000.1,0.0,99,0, Identities = 1645/1650 (99%), Gaps = 0/1650 (0%)
hybrid.SPGP0B05710,parentB.XP_018224001.1,0.0,99,0, Identities = 990/993 (99%), Gaps = 0/993 (0%)
hybrid.SPGP0B05720,parentB.XP_018224002.1,0.0,99,0, Identities = 1692/1698 (99%), Gaps = 0/1698 (0%)
hybrid.SPGP0B05730,parentB.XP_018224003.1,0.0,99,0, Identities = 410/411 (99%), Gaps = 0/411 (0%)
hybrid.SPGP0B05740,parentB.XP_018224004.1,0.0,99,0, Identities = 1368/1380 (99%), Gaps = 0/1380 (0%)
hybrid.SPGP0B05750,parentB.XP_018224005.1,0.0,99,0, Identities = 1909/1920 (99%), Gaps = 0/1920 (0%)
hybrid.SPGP0B05760,parentB.XP_018224006.1,0.0,99,0, Identities = 2421/2433 (99%), Gaps = 0/2433 (0%)
hybrid.SPGP0B05770,parentB.XP_018224007.1,0.0,99,0, Identities = 684/687 (99%), Gaps = 0/687 (0%)
hybrid.SPGP0B05780,parentB.XP_018224008.1,0.0,99,0, Identities = 622/627 (99%), Gaps = 0/627 (0%)
hybrid.SPGP0B05790,parentB.XP_018224009.1,0.0,99,0, Identities = 1583/1606 (99%), Gaps = 8/1606 (0%)
hybrid.SPGP0B05800,parentB.XP_018224010.1,0.0,99,0, Identities = 883/885 (99%), Gaps = 0/885 (0%)
hybrid.SPGP0B05810,parentB.XP_018224011.1,0.0,99,0, Identities = 2270/2283 (99%), Gaps = 0/2283 (0%)
hybrid.SPGP0B05820,parentB.XP_018224012.1,0.0,99,0, Identities = 947/951 (99%), Gaps = 0/951 (0%)
hybrid.SPGP0B05830,parentB.XP_018224013.1,0.0,100,0, Identities = 372/372 (100%), Gaps = 0/372 (0%)
hybrid.SPGP0B05840,parentB.XP_018224014.1,0.0,99,0, Identities = 1102/1104 (99%), Gaps = 0/1104 (0%)
hybrid.SPGP0B05850,parentB.XP_018224015.1,0.0,99,0, Identities = 3001/3018 (99%), Gaps = 0/3018 (0%)
hybrid.SPGP0B05860,parentB.XP_018224016.1,0.0,99,0, Identities = 1974/1977 (99%), Gaps = 0/1977 (0%)
hybrid.SPGP0B05870,parentB.XP_018224017.1,0.0,99,0, Identities = 1736/1740 (99%), Gaps = 0/1740 (0%)
hybrid.SPGP0B05880,parentB.XP_018224018.1,0.0,99,0, Identities = 1153/1158 (99%), Gaps = 0/1158 (0%)
hybrid.SPGP0B05890,parentB.XP_018224019.1,0.0,99,0, Identities = 2233/2241 (99%), Gaps = 0/2241 (0%)
hybrid.SPGP0B05900,parentB.XP_018224020.1,4e-34,100,0, Identities = 75/75 (100%), Gaps = 0/75 (0%)
hybrid.SPGP0B05910,parentB.XP_018224021.1,0.0,99,0, Identities = 1591/1596 (99%), Gaps = 0/1596 (0%)
hybrid.SPGP0B05920,parentB.XP_018224022.1,0.0,99,0, Identities = 1152/1155 (99%), Gaps = 0/1155 (0%)
hybrid.SPGP0B05930,parentB.XP_018224023.1,0.0,99,0, Identities = 817/819 (99%), Gaps = 0/819 (0%)
hybrid.SPGP0B05940,parentB.XP_018224024.1,0.0,99,0, Identities = 1915/1926 (99%), Gaps = 0/1926 (0%)
hybrid.SPGP0B05950,parentB.XP_018224025.1,0.0,99,0, Identities = 1828/1830 (99%), Gaps = 0/1830 (0%)
hybrid.SPGP0Btrna3L,parentB.DI49_5686,1e-56,100,0, Identities = 116/116 (100%), Gaps = 0/116 (0%)
hybrid.SPGP0B05960,parentB.XP_018224026.1,0.0,99,0, Identities = 3381/3390 (99%), Gaps = 0/3390 (0%)
hybrid.SPGP0B05970,parentB.XP_018224027.1,0.0,99,0, Identities = 1995/1998 (99%), Gaps = 0/1998 (0%)
hybrid.SPGP0B05980,parentB.XP_018224028.1,8e-162,100,0, Identities = 306/306 (100%), Gaps = 0/306 (0%)
hybrid.SPGP0B05990,parentB.XP_018224029.1,0.0,99,0, Identities = 396/399 (99%), Gaps = 0/399 (0%)
hybrid.SPGP0B06000,parentB.XP_018224030.1,4e-145,99,0, Identities = 278/279 (99%), Gaps = 0/279 (0%)
hybrid.SPGP0B06010,parentB.XP_018224031.1,0.0,99,0, Identities = 567/570 (99%), Gaps = 0/570 (0%)
hybrid.SPGP0B06020,parentB.XP_018224032.1,0.0,99,0, Identities = 1449/1452 (99%), Gaps = 0/1452 (0%)
hybrid.SPGP0B06030,parentB.XP_018224033.1,0.0,99,0, Identities = 1310/1311 (99%), Gaps = 0/1311 (0%)
hybrid.SPGP0B06040,parentB.XP_018224034.1,0.0,99,0, Identities = 1497/1503 (99%), Gaps = 0/1503 (0%)
hybrid.SPGP0B06050,parentB.XP_018224035.1,0.0,98,1, Identities = 1250/1270 (98%), Gaps = 16/1270 (1%)
hybrid.SPGP0B06070,parentB.XP_018224036.1,0.0,100,0, Identities = 408/408 (100%), Gaps = 0/408 (0%)
hybrid.SPGP0B06090,parentB.XP_018224037.1,0.0,99,0, Identities = 1405/1410 (99%), Gaps = 0/1410 (0%)
hybrid.SPGP0B06100,parentB.XP_018224038.1,0.0,99,0, Identities = 1451/1455 (99%), Gaps = 0/1455 (0%)
hybrid.SPGP0B06110,parentB.XP_018224039.1,0.0,99,0, Identities = 1430/1437 (99%), Gaps = 0/1437 (0%)
hybrid.SPGP0B06120,parentB.XP_018224040.1,0.0,99,0, Identities = 580/582 (99%), Gaps = 0/582 (0%)
hybrid.SPGP0B06130,parentB.XP_018224041.1,7e-127,100,0, Identities = 243/243 (100%), Gaps = 0/243 (0%)
hybrid.SPGP0B06140,parentB.XP_018224042.1,0.0,98,1, Identities = 1296/1317 (98%), Gaps = 15/1317 (1%)
hybrid.SPGP0B06150,parentB.XP_018224043.1,0.0,97,0, Identities = 1212/1254 (97%), Gaps = 0/1254 (0%)
hybrid.SPGP0B06160,parentB.XP_018224044.1,0.0,97,0, Identities = 374/384 (97%), Gaps = 0/384 (0%)
hybrid.SPGP0B06170,parentB.XP_018224045.1,0.0,96,0, Identities = 581/607 (96%), Gaps = 0/607 (0%)
hybrid.SPGP0B06180,parentB.XP_018224046.1,0.0,83,0, Identities = 916/1105 (83%), Gaps = 2/1105 (0%)
hybrid.SPGP0B06190,parentB.XP_018224047.1,0.0,78,2, Identities = 902/1156 (78%), Gaps = 22/1156 (2%)
hybrid.SPGP0KOtrna22L,parentB.DI49_5687,5e-39,100,0, Identities = 84/84 (100%), Gaps = 0/84 (0%)
hybrid.SPGP0KQ00100,parentB.XP_018222055.1,2e-50,76,7, Identities = 332/437 (76%), Gaps = 31/437 (7%)
hybrid.SPGP0KWtrna25S,parentB.DI49_0694,1e-34,98,0, Identities = 80/82 (98%), Gaps = 0/82 (0%)
hybrid.SPGP0AD00100,parentB.XP_018219939.1,0.0,83,1, Identities = 611/732 (83%), Gaps = 5/732 (1%)
hybrid.SPGP0AD00130,parentB.XP_018221129.1,0.0,82,2, Identities = 874/1070 (82%), Gaps = 19/1070 (2%)
hybrid.SPGP0AD00140,parentB.XP_018221128.1,0.0,80,1, Identities = 1967/2445 (80%), Gaps = 18/2445 (1%)
hybrid.SPGP0AD00160,parentB.XP_018221126.1,0.0,86,0, Identities = 1407/1643 (86%), Gaps = 0/1643 (0%)
hybrid.SPGP0AD00190,parentB.XP_018221123.1,0.0,76,1, Identities = 3398/4486 (76%), Gaps = 45/4486 (1%)
hybrid.SPGP0AD00200,parentB.XP_018221475.1,3e-168,94,1, Identities = 365/388 (94%), Gaps = 2/388 (1%)
hybrid.SPGP0AD00210,parentB.XP_018221122.1,0.0,85,0, Identities = 1526/1805 (85%), Gaps = 0/1805 (0%)
hybrid.SPGP0AD00220,parentB.XP_018221121.1,2e-88,84,1, Identities = 289/345 (84%), Gaps = 4/345 (1%)
hybrid.SPGP0AD00280,parentB.XP_018221115.1,0.0,78,1, Identities = 2406/3066 (78%), Gaps = 43/3066 (1%)
hybrid.SPGP0AD00320,parentB.XP_018221111.1,0.0,79,1, Identities = 2750/3469 (79%), Gaps = 18/3469 (1%)
hybrid.SPGP0AD00330,parentB.XP_018221110.1,0.0,87,1, Identities = 909/1041 (87%), Gaps = 8/1041 (1%)
hybrid.SPGP0AD00340,parentB.XP_018221109.1,0.0,84,0, Identities = 807/963 (84%), Gaps = 2/963 (0%)
hybrid.SPGP0ADtrna37K,parentB.DI49_5564,4e-40,97,1, Identities = 93/96 (97%), Gaps = 1/96 (1%)
hybrid.SPGP0AD00430,parentB.XP_018221100.1,0.0,82,1, Identities = 868/1064 (82%), Gaps = 10/1064 (1%)
hybrid.SPGP0AD00440,parentB.XP_018221099.1,0.0,81,1, Identities = 1443/1779 (81%), Gaps = 14/1779 (1%)
hybrid.SPGP0AD00460,parentB.XP_018221097.1,0.0,80,1, Identities = 1764/2210 (80%), Gaps = 28/2210 (1%)
hybrid.SPGP0AD00500,parentB.XP_018221094.1,0.0,78,1, Identities = 1186/1515 (78%), Gaps = 17/1515 (1%)
hybrid.SPGP0AD00510,parentB.XP_018221093.1,0.0,83,1, Identities = 835/1002 (83%), Gaps = 15/1002 (1%)
hybrid.SPGP0AD00520,parentB.XP_018221092.1,0.0,81,2, Identities = 1038/1288 (81%), Gaps = 20/1288 (2%)
hybrid.SPGP0AD00530,parentB.XP_018221091.1,0.0,82,0, Identities = 672/817 (82%), Gaps = 4/817 (0%)
hybrid.SPGP0AD00540,parentB.XP_018221090.1,0.0,94,0, Identities = 1118/1191 (94%), Gaps = 3/1191 (0%)
hybrid.SPGP0AD00560,parentB.XP_018221088.1,3e-100,94,0, Identities = 225/240 (94%), Gaps = 0/240 (0%)
hybrid.SPGP0AD00590,parentB.XP_018221085.1,0.0,77,1, Identities = 9506/12360 (77%), Gaps = 177/12360 (1%)
hybrid.SPGP0AD00600,parentB.XP_018221084.1,0.0,77,2, Identities = 881/1140 (77%), Gaps = 18/1140 (2%)
hybrid.SPGP0AD00610,parentB.XP_018221083.1,0.0,86,0, Identities = 776/907 (86%), Gaps = 0/907 (0%)
hybrid.SPGP0AD00630,parentB.XP_018221081.1,0.0,77,3, Identities = 2042/2663 (77%), Gaps = 86/2663 (3%)
hybrid.SPGP0AD00660,parentB.XP_018221078.1,0.0,84,1, Identities = 703/833 (84%), Gaps = 6/833 (1%)
hybrid.SPGP0AD00690,parentB.XP_018221075.1,0.0,85,0, Identities = 689/808 (85%), Gaps = 4/808 (0%)
hybrid.SPGP0AD00700,parentB.XP_018221074.1,0.0,82,2, Identities = 905/1098 (82%), Gaps = 17/1098 (2%)
hybrid.SPGP0AD00710,parentB.XP_018221073.1,1e-19,89,1, Identities = 70/79 (89%), Gaps = 1/79 (1%)
hybrid.SPGP0ADtrna31A,parentB.DI49_5601,5e-33,100,0, Identities = 73/73 (100%), Gaps = 0/73 (0%)
hybrid.SPGP0AD00720,parentB.XP_018221072.1,0.0,83,1, Identities = 1511/1811 (83%), Gaps = 11/1811 (1%)
hybrid.SPGP0ADtrna30D,parentB.DI49_4675,2e-32,100,0, Identities = 72/72 (100%), Gaps = 0/72 (0%)
hybrid.SPGP0AD00740,parentB.XP_018221070.1,0.0,81,1, Identities = 723/888 (81%), Gaps = 6/888 (1%)
hybrid.SPGP0AD00760,parentB.XP_018221068.1,4e-168,84,0, Identities = 516/615 (84%), Gaps = 0/615 (0%)
hybrid.SPGP0AD00770,parentB.XP_018221067.1,0.0,81,2, Identities = 671/826 (81%), Gaps = 20/826 (2%)
hybrid.SPGP0AD00780,parentB.XP_018221066.1,0.0,81,1, Identities = 4049/4999 (81%), Gaps = 67/4999 (1%)
hybrid.SPGP0AD00800,parentB.XP_018221064.1,0.0,75,4, Identities = 1716/2300 (75%), Gaps = 92/2300 (4%)
hybrid.SPGP0AD00810,parentB.XP_018221063.1,0.0,80,2, Identities = 2345/2929 (80%), Gaps = 69/2929 (2%)
hybrid.SPGP0ADtrna35R,parentB.DI49_2410,5e-33,100,0, Identities = 73/73 (100%), Gaps = 0/73 (0%)
hybrid.SPGP0AD00830,parentB.XP_018221061.1,0.0,86,0, Identities = 789/915 (86%), Gaps = 2/915 (0%)
hybrid.SPGP0AD00850,parentB.XP_018221059.1,0.0,82,1, Identities = 1836/2242 (82%), Gaps = 29/2242 (1%)
hybrid.SPGP0AD00860,parentB.XP_018221058.1,0.0,77,3, Identities = 1255/1621 (77%), Gaps = 53/1621 (3%)
hybrid.SPGP0AD00900,parentB.XP_018221054.1,0.0,76,3, Identities = 1411/1867 (76%), Gaps = 47/1867 (3%)
hybrid.SPGP0AD00910,parentB.XP_018221053.1,0.0,83,0, Identities = 1802/2181 (83%), Gaps = 3/2181 (0%)
hybrid.SPGP0AD00930,parentB.XP_018221051.1,0.0,81,1, Identities = 1318/1627 (81%), Gaps = 14/1627 (1%)
hybrid.SPGP0AD00940,parentB.XP_018221050.1,4e-143,80,1, Identities = 547/682 (80%), Gaps = 7/682 (1%)
hybrid.SPGP0AD00960,parentB.XP_018221049.1,0.0,84,1, Identities = 596/712 (84%), Gaps = 8/712 (1%)
hybrid.SPGP0AD00990,parentB.XP_018221046.1,2e-76,77,2, Identities = 392/508 (77%), Gaps = 11/508 (2%)
hybrid.SPGP0ADtrna36L,parentB.DI49_1927,1e-55,100,0, Identities = 114/114 (100%), Gaps = 0/114 (0%)
hybrid.SPGP0AD01010,parentB.XP_018221044.1,0.0,82,2, Identities = 1551/1902 (82%), Gaps = 40/1902 (2%)
hybrid.SPGP0AD01070,parentB.XP_018221038.1,0.0,85,0, Identities = 1460/1710 (85%), Gaps = 3/1710 (0%)
hybrid.SPGP0AD01080,parentB.XP_018221037.1,0.0,86,0, Identities = 1819/2111 (86%), Gaps = 9/2111 (0%)
hybrid.SPGP0AD01090,parentB.XP_018221036.1,0.0,86,0, Identities = 518/603 (86%), Gaps = 0/603 (0%)
hybrid.SPGP0AD01100,parentB.XP_018221035.1,3e-140,86,1, Identities = 394/456 (86%), Gaps = 4/456 (1%)
hybrid.SPGP0AD01120,parentB.XP_018221033.1,0.0,85,1, Identities = 1027/1211 (85%), Gaps = 10/1211 (1%)
hybrid.SPGP0AD01140,parentB.XP_018221031.1,2e-132,96,0, Identities = 278/290 (96%), Gaps = 0/290 (0%)
hybrid.SPGP0AD01150,parentB.XP_018221030.1,5e-79,87,0, Identities = 225/259 (87%), Gaps = 0/259 (0%)
hybrid.SPGP0AD01180,parentB.XP_018221027.1,0.0,88,0, Identities = 625/711 (88%), Gaps = 0/711 (0%)
hybrid.SPGP0AD01190,parentB.XP_018221026.1,0.0,82,1, Identities = 3639/4459 (82%), Gaps = 34/4459 (1%)
hybrid.SPGP0AD01230,parentB.XP_018221022.1,0.0,78,2, Identities = 4166/5348 (78%), Gaps = 103/5348 (2%)
hybrid.SPGP0AD01240,parentB.XP_018221021.1,0.0,80,1, Identities = 1995/2479 (80%), Gaps = 34/2479 (1%)
hybrid.SPGP0AD01250,parentB.XP_018221020.1,1e-167,87,0, Identities = 455/524 (87%), Gaps = 0/524 (0%)
hybrid.SPGP0AD01270,parentB.XP_018221018.1,0.0,83,0, Identities = 823/990 (83%), Gaps = 0/990 (0%)
hybrid.SPGP0AD01280,parentB.XP_018221017.1,9e-77,84,0, Identities = 251/300 (84%), Gaps = 0/300 (0%)
hybrid.SPGP0AD01300,parentB.XP_018221015.1,0.0,77,1, Identities = 1633/2111 (77%), Gaps = 31/2111 (1%)
hybrid.SPGP0AD01310,parentB.XP_018221014.1,0.0,83,0, Identities = 1019/1230 (83%), Gaps = 3/1230 (0%)
hybrid.SPGP0KXtrna23G,parentB.DI49_5603,6e-32,100,0, Identities = 71/71 (100%), Gaps = 0/71 (0%)
hybrid.SPGP0AE00130,parentB.XP_018222589.1,0.0,87,0, Identities = 1276/1461 (87%), Gaps = 6/1461 (0%)
hybrid.SPGP0AE00150,parentB.XP_018222587.1,0.0,82,0, Identities = 1352/1643 (82%), Gaps = 7/1643 (0%)
hybrid.SPGP0AE00160,parentB.XP_018222586.1,0.0,85,0, Identities = 677/799 (85%), Gaps = 0/799 (0%)
hybrid.SPGP0AE00180,parentB.XP_018222584.1,0.0,80,1, Identities = 1596/1991 (80%), Gaps = 25/1991 (1%)
hybrid.SPGP0AE00260,parentB.XP_018222576.1,0.0,81,3, Identities = 2462/3051 (81%), Gaps = 78/3051 (3%)
hybrid.SPGP0AE00290,parentB.XP_018222573.1,0.0,82,1, Identities = 1384/1685 (82%), Gaps = 22/1685 (1%)
hybrid.SPGP0AE00300,parentB.XP_018222572.1,7e-49,77,5, Identities = 289/377 (77%), Gaps = 19/377 (5%)
hybrid.SPGP0AEtrna5K,parentB.DI49_5468,5e-33,100,0, Identities = 73/73 (100%), Gaps = 0/73 (0%)
hybrid.SPGP0AE00330,parentB.XP_018222569.1,6e-85,80,4, Identities = 357/447 (80%), Gaps = 18/447 (4%)
hybrid.SPGP0AE00340,parentB.XP_018222568.1,5e-82,97,0, Identities = 174/180 (97%), Gaps = 0/180 (0%)
hybrid.SPGP0AE00360,parentB.XP_018221589.1,0.0,95,0, Identities = 723/762 (95%), Gaps = 2/762 (0%)
hybrid.SPGP0AE00370,parentB.XP_018222565.1,0.0,81,1, Identities = 2398/2977 (81%), Gaps = 31/2977 (1%)
hybrid.SPGP0AE00390,parentB.XP_018222563.1,0.0,79,1, Identities = 1612/2043 (79%), Gaps = 18/2043 (1%)
hybrid.SPGP0AEtrna3Y,parentB.DI49_2382,4e-35,96,0, Identities = 85/89 (96%), Gaps = 0/89 (0%)
hybrid.SPGP0AE00410,parentB.XP_018222559.1,0.0,81,3, Identities = 913/1122 (81%), Gaps = 29/1122 (3%)
hybrid.SPGP0AE00420,parentB.XP_018222558.1,0.0,83,1, Identities = 1534/1849 (83%), Gaps = 21/1849 (1%)
hybrid.SPGP0AEtrna8S,parentB.DI49_2374,2e-48,100,0, Identities = 101/101 (100%), Gaps = 0/101 (0%)
hybrid.SPGP0AE00460,parentB.XP_018222555.1,0.0,81,1, Identities = 2888/3553 (81%), Gaps = 33/3553 (1%)
hybrid.SPGP0AEtrna7G,parentB.DI49_5603,6e-32,100,0, Identities = 71/71 (100%), Gaps = 0/71 (0%)
hybrid.SPGP0AE00500,parentB.XP_018222546.1,0.0,84,1, Identities = 1786/2131 (84%), Gaps = 13/2131 (1%)
