Sequence,Best Hit,e-value
SPGP0Rtrna13D,SPGP0Ftrna21D,2.08e-29
SPGP0R00780,SPGP0E02500,0.0
SPGP0Rtrna13E,SPGP0Itrna19E,3.45e-32
SPGP0Rtrna13E,SPGP0Gtrna26E,3.45e-32
SPGP0Rtrna13E,SPGP0Ftrna23E,3.45e-32
SPGP0Rtrna13E,SPGP0Etrna28E,3.45e-32
SPGP0Rtrna13E,SPGP0Etrna27E,3.45e-32
SPGP0Rtrna13E,SPGP0AZtrna22E,3.45e-32
SPGP0Rtrna13E,SPGP0Ctrna4E,3.45e-32
SPGP0Rtrna13E,SPGP0AMtrna31E,3.45e-32
SPGP0Rtrna13E,SPGP0AHtrna18E,3.45e-32
SPGP0Rtrna13E,SPGP0AGtrna30E,3.45e-32
SPGP0Rtrna13E,SPGP0AAtrna20E,3.45e-32
SPGP0Rtrna13E,SPGP0Ztrna21E,3.45e-32
SPGP0Rtrna13E,SPGP0Wtrna3E,3.45e-32
SPGP0Rtrna13E,SPGP0Vtrna11E,3.45e-32
SPGP0Rtrna13E,SPGP0Vtrna10E,3.45e-32
SPGP0Rtrna13E,SPGP0Ttrna24E,3.45e-32
SPGP0Rtrna13E,SPGP0Rtrna14E,3.45e-32
SPGP0Rtrna13E,SPGP0Etrna29E,1.24e-31
SPGP0Rtrna13E,SPGP0Rtrna15E,1.60e-30
SPGP0Rtrna13E,SPGP0Btrna1E,1.62e-25
SPGP0Rtrna13E,SPGP0Wtrna2E,1.62e-25
SPGP0Rtrna13E,SPGP0Atrna16E,7.52e-24
SPGP0R00790,SPGP0E02510,3.72e-153
SPGP0R00790,SPGP0C03640,8.23e-135
SPGP0R00790,SPGP0T00780,8.29e-130
SPGP0R00800,SPGP0E02520,0.0
SPGP0Rtrna14D,SPGP0Itrna18D,3.45e-32
SPGP0Rtrna14D,SPGP0Htrna31D,3.45e-32
SPGP0Rtrna14D,SPGP0Gtrna29D,3.45e-32
SPGP0Rtrna14D,SPGP0Etrna33D,3.45e-32
SPGP0Rtrna14D,SPGP0Etrna32D,3.45e-32
SPGP0Rtrna14D,SPGP0Dtrna19D,3.45e-32
SPGP0Rtrna14D,SPGP0Ctrna7D,3.45e-32
SPGP0Rtrna14D,SPGP0Ctrna6D,3.45e-32
SPGP0Rtrna14D,SPGP0ADtrna30D,3.45e-32
SPGP0Rtrna14D,SPGP0ABtrna23D,3.45e-32
SPGP0Rtrna14D,SPGP0ABtrna22D,3.45e-32
SPGP0Rtrna14D,SPGP0Wtrna5D,3.45e-32
SPGP0Rtrna14D,SPGP0Wtrna4D,3.45e-32
SPGP0Rtrna14D,SPGP0Ttrna24D,3.45e-32
SPGP0Rtrna14D,SPGP0Atrna15D,3.45e-32
SPGP0Rtrna14D,SPGP0Strna20D,3.45e-32
SPGP0Rtrna14D,SPGP0Utrna17D,4.46e-31
SPGP0Rtrna14D,SPGP0Btrna1D,1.60e-30
SPGP0Rtrna14D,SPGP0Ftrna21D,2.08e-29
SPGP0R00830,SPGP0E02550,1.71e-160
SPGP0R00840,SPGP0E02560,4.27e-123
SPGP0R00850,SPGP0E02570,0.0
SPGP0R00860,SPGP0E02580,0.0
SPGP0R00900,SPGP0E02620,0.0
SPGP0R00920,SPGP0E02640,0.0
SPGP0R00930,SPGP0E02650,0.0
SPGP0R00960,SPGP0E02680,0.0
SPGP0R00970,SPGP0E02690,0.0
SPGP0R00980,SPGP0E02700,0.0
SPGP0R00990,SPGP0E02710,0.0
SPGP0R01010,SPGP0E02730,0.0
SPGP0R01030,SPGP0E02750,0.0
SPGP0R01050,SPGP0E02770,4.81e-126
SPGP0R01070,SPGP0E02790,0.0
SPGP0R01070,SPGP0AN00470,0.0
SPGP0R01080,SPGP0E02800,0.0
SPGP0R01120,SPGP0E02840,0.0
SPGP0R01130,SPGP0E02850,0.0
SPGP0R01150,SPGP0E02870,0.0
SPGP0R01200,SPGP0E02920,0.0
SPGP0R01210,SPGP0E02930,0.0
SPGP0R01220,SPGP0E02940,3.62e-46
SPGP0R01240,SPGP0E02960,0.0
SPGP0R01250,SPGP0E02970,0.0
SPGP0R01260,SPGP0E02980,0.0
SPGP0Rtrna11F,SPGP0MHtrna5F,3.66e-43
SPGP0Rtrna11F,SPGP0AEtrna6F,3.66e-43
SPGP0Rtrna11F,SPGP0Xtrna13F,3.66e-43
SPGP0Rtrna11F,SPGP0Xtrna12F,3.66e-43
SPGP0Rtrna11F,SPGP0ACtrna19F,1.70e-41
SPGP0Rtrna11F,SPGP0AFtrna17F,7.92e-40
SPGP0Rtrna11F,SPGP0Btrna1F,8.03e-40
SPGP0Rtrna11F,SPGP0Gtrna21F,2.81e-39
SPGP0Rtrna11F,SPGP0Etrna22F,3.69e-38
SPGP0Rtrna11F,SPGP0Btrna2F,1.72e-36
SPGP0Rtrna11F,SPGP0Atrna14F,1.72e-36
SPGP0Rtrna11F,SPGP0Ftrna20F,7.98e-35
SPGP0Rtrna11F,SPGP0Strna18F,7.98e-35
SPGP0Rtrna11F,SPGP0OVtrna4F,2.83e-34
SPGP0R01280,SPGP0E03000,3.47e-65
SPGP0R01290,SPGP0E03010,0.0
SPGP0R01290,SPGP0E01390,0.0
SPGP0R01290,SPGP0Y00460,0.0
SPGP0R01350,SPGP0E03080,0.0
SPGP0Rtrna17L,SPGP0CStrna7L,2.82e-55
SPGP0Rtrna17L,SPGP0Gtrna35L,2.82e-55
SPGP0Rtrna17L,SPGP0AJtrna25L,2.82e-55
SPGP0Rtrna17L,SPGP0AHtrna23L,2.82e-55
SPGP0Rtrna17L,SPGP0ADtrna36L,2.82e-55
SPGP0Rtrna17L,SPGP0Rtrna18L,2.82e-55
SPGP0Rtrna17L,SPGP0Ytrna21L,1.31e-53
SPGP0Rtrna17L,SPGP0Strna26L,1.31e-53
SPGP0Rtrna17L,SPGP0Etrna44L,6.11e-52
SPGP0Rtrna17L,SPGP0Etrna43L,6.11e-52
SPGP0Rtrna17L,SPGP0ALtrna38L,8.08e-51
SPGP0Rtrna17L,SPGP0Btrna3L,8.08e-51
SPGP0Rtrna17L,SPGP0Ttrna30L,2.88e-50
SPGP0Rtrna17L,SPGP0Ftrna28L,3.76e-49
SPGP0Rtrna17L,SPGP0Ctrna10L,3.76e-49
SPGP0Rtrna17L,SPGP0AGtrna45L,3.76e-49
SPGP0Rtrna17L,SPGP0Etrna40L,2.31e-46
SPGP0R01370,SPGP0E03100,0.0
SPGP0R01390,SPGP0E03120,0.0
SPGP0R01400,SPGP0E03130,2.59e-94
SPGP0Rtrna10V,SPGP0Htrna30V,1.29e-31
SPGP0Rtrna10V,SPGP0Gtrna28V,1.29e-31
SPGP0Rtrna10V,SPGP0Gtrna27V,1.29e-31
SPGP0Rtrna10V,SPGP0Gtrna26V,1.29e-31
SPGP0Rtrna10V,SPGP0Ftrna22V,1.29e-31
SPGP0Rtrna10V,SPGP0Ftrna21V,1.29e-31
SPGP0Rtrna10V,SPGP0Ftrna20V,1.29e-31
SPGP0Rtrna10V,SPGP0Etrna31V,1.29e-31
SPGP0Rtrna10V,SPGP0Ctrna3V,1.29e-31
SPGP0Rtrna10V,SPGP0AMtrna35V,1.29e-31
SPGP0Rtrna10V,SPGP0AKtrna24V,1.29e-31
SPGP0Rtrna10V,SPGP0Ztrna19V,1.29e-31
SPGP0Rtrna10V,SPGP0Ztrna18V,1.29e-31
SPGP0Rtrna10V,SPGP0Ytrna15V,1.29e-31
SPGP0Rtrna10V,SPGP0Xtrna11V,1.29e-31
SPGP0Rtrna10V,SPGP0Vtrna7V,1.29e-31
SPGP0Rtrna10V,SPGP0Ttrna23V,1.29e-31
SPGP0Rtrna10V,SPGP0Etrna32V,6.00e-30
SPGP0Rtrna10V,SPGP0Dtrna17V,6.00e-30
SPGP0Rtrna10V,SPGP0Htrna29V,2.79e-28
SPGP0R01430,SPGP0E03160,0.0
SPGP0R01440,SPGP0E03170,0.0
SPGP0Rtrna17R,SPGP0Gtrna34R,3.45e-32
SPGP0Rtrna17R,SPGP0Gtrna33R,3.45e-32
SPGP0Rtrna17R,SPGP0Ftrna27R,3.45e-32
SPGP0Rtrna17R,SPGP0Ztrna25R,3.45e-32
SPGP0Rtrna17R,SPGP0Ytrna21R,3.45e-32
SPGP0Rtrna17R,SPGP0Vtrna13R,3.45e-32
SPGP0Rtrna17R,SPGP0Atrna19R,3.45e-32
SPGP0Rtrna17R,SPGP0Itrna23R,2.08e-29
SPGP0Rtrna17R,SPGP0Ftrna26R,2.08e-29
SPGP0Rtrna17R,SPGP0Etrna38R,2.08e-29
SPGP0Rtrna17R,SPGP0Etrna37R,2.08e-29
SPGP0Rtrna17R,SPGP0Etrna36R,2.08e-29
SPGP0Rtrna17R,SPGP0Wtrna4R,2.08e-29
SPGP0Rtrna17R,SPGP0Btrna1R,9.66e-28
SPGP0Rtrna14E,SPGP0Itrna19E,3.45e-32
SPGP0Rtrna14E,SPGP0Gtrna26E,3.45e-32
SPGP0Rtrna14E,SPGP0Ftrna23E,3.45e-32
SPGP0Rtrna14E,SPGP0Etrna28E,3.45e-32
SPGP0Rtrna14E,SPGP0Etrna27E,3.45e-32
SPGP0Rtrna14E,SPGP0AZtrna22E,3.45e-32
SPGP0Rtrna14E,SPGP0Ctrna4E,3.45e-32
SPGP0Rtrna14E,SPGP0AMtrna31E,3.45e-32
SPGP0Rtrna14E,SPGP0AHtrna18E,3.45e-32
SPGP0Rtrna14E,SPGP0AGtrna30E,3.45e-32
SPGP0Rtrna14E,SPGP0AAtrna20E,3.45e-32
SPGP0Rtrna14E,SPGP0Ztrna21E,3.45e-32
SPGP0Rtrna14E,SPGP0Wtrna3E,3.45e-32
SPGP0Rtrna14E,SPGP0Vtrna11E,3.45e-32
SPGP0Rtrna14E,SPGP0Vtrna10E,3.45e-32
SPGP0Rtrna14E,SPGP0Ttrna24E,3.45e-32
SPGP0Rtrna14E,SPGP0Etrna29E,1.24e-31
SPGP0Rtrna14E,SPGP0Rtrna15E,1.60e-30
SPGP0Rtrna14E,SPGP0Btrna1E,1.62e-25
SPGP0Rtrna14E,SPGP0Wtrna2E,1.62e-25
SPGP0Rtrna14E,SPGP0Atrna16E,7.52e-24
SPGP0R01480,SPGP0E03200,0.0
SPGP0R01490,SPGP0E03210,0.0
SPGP0R01510,SPGP0E03230,9.95e-166
SPGP0R01550,SPGP0E03270,0.0
SPGP0R01580,SPGP0E03300,0.0
SPGP0R01590,SPGP0E03310,0.0
SPGP0R01620,SPGP0E03340,9.64e-115
SPGP0R01630,SPGP0E03350,0.0
SPGP0R01640,SPGP0E03360,0.0
SPGP0R01670,SPGP0E03390,0.0
SPGP0R01680,SPGP0E03400,0.0
SPGP0R01690,SPGP0E03410,2.24e-118
SPGP0R01740,SPGP0E03460,0.0
SPGP0R01750,SPGP0E03470,0.0
SPGP0R01820,SPGP0E03540,0.0
SPGP0R01830,SPGP0E03550,0.0
SPGP0Rtrna15E,SPGP0Itrna19E,1.60e-30
SPGP0Rtrna15E,SPGP0Gtrna26E,1.60e-30
SPGP0Rtrna15E,SPGP0Ftrna23E,1.60e-30
SPGP0Rtrna15E,SPGP0Etrna28E,1.60e-30
SPGP0Rtrna15E,SPGP0Etrna27E,1.60e-30
SPGP0Rtrna15E,SPGP0AZtrna22E,1.60e-30
SPGP0Rtrna15E,SPGP0Ctrna4E,1.60e-30
SPGP0Rtrna15E,SPGP0AMtrna31E,1.60e-30
SPGP0Rtrna15E,SPGP0AHtrna18E,1.60e-30
SPGP0Rtrna15E,SPGP0AGtrna30E,1.60e-30
SPGP0Rtrna15E,SPGP0AAtrna20E,1.60e-30
SPGP0Rtrna15E,SPGP0Ztrna21E,1.60e-30
SPGP0Rtrna15E,SPGP0Wtrna3E,1.60e-30
SPGP0Rtrna15E,SPGP0Vtrna11E,1.60e-30
SPGP0Rtrna15E,SPGP0Vtrna10E,1.60e-30
SPGP0Rtrna15E,SPGP0Ttrna24E,1.60e-30
SPGP0Rtrna15E,SPGP0Etrna29E,5.77e-30
SPGP0R01860,SPGP0E03580,0.0
SPGP0Rtrna6H,SPGP0Gtrna12H,3.45e-32
SPGP0Rtrna6H,SPGP0Ztrna8H,3.45e-32
SPGP0Rtrna6H,SPGP0Xtrna7H,3.45e-32
SPGP0Rtrna6H,SPGP0Vtrna4H,3.45e-32
SPGP0Rtrna6H,SPGP0Vtrna3H,3.45e-32
SPGP0Rtrna6H,SPGP0AKtrna11H,1.60e-30
SPGP0Rtrna6H,SPGP0Htrna13H,7.52e-24
SPGP0Rtrna6H,SPGP0Etrna14H,7.52e-24
SPGP0Rtrna6H,SPGP0Ftrna9H,3.50e-22
SPGP0R01870,SPGP0E03600,1.92e-115
SPGP0R01880,SPGP0E03610,0.0
SPGP0R01890,SPGP0E03620,0.0
SPGP0R01910,SPGP0E03640,8.58e-160
SPGP0R01930,SPGP0E03660,0.0
SPGP0R01950,SPGP0E03680,0.0
SPGP0R01990,SPGP0E03720,0.0
SPGP0R02020,SPGP0E03750,0.0
SPGP0R02030,SPGP0E03760,0.0
SPGP0Rtrna4W,SPGP0Gtrna10W,7.23e-51
SPGP0Rtrna4W,SPGP0AStrna6W,7.23e-51
SPGP0Rtrna4W,SPGP0Ztrna7W,7.23e-51
SPGP0Rtrna4W,SPGP0Ytrna5W,7.23e-51
SPGP0Rtrna4W,SPGP0Etrna11W,1.20e-43
SPGP0Rtrna4W,SPGP0Ftrna8W,5.60e-42
SPGP0Rtrna4W,SPGP0Etrna12W,5.60e-42
SPGP0R02060,SPGP0E03790,0.0
SPGP0R02080,SPGP0E03810,0.0
SPGP0R02090,SPGP0E03820,0.0
SPGP0R02110,SPGP0E03840,0.0
SPGP0R02140,SPGP0E03870,1.83e-100
SPGP0R02150,SPGP0E03880,0.0
SPGP0R02170,SPGP0E03900,0.0
SPGP0R02200,SPGP0AA00310,0.0
SPGP0R02200,SPGP0E03930,0.0
SPGP0R02210,SPGP0E03940,0.0
SPGP0R02220,SPGP0E03950,0.0
SPGP0R02240,SPGP0E03970,0.0
SPGP0R02250,SPGP0E03980,0.0
SPGP0R02260,SPGP0E03990,0.0
SPGP0R02270,SPGP0E04000,0.0
SPGP0R02290,SPGP0E04020,0.0
SPGP0R02320,SPGP0E04050,0.0
SPGP0R02320,SPGP0S00430,0.0
SPGP0R02340,SPGP0E04070,0.0
SPGP0R02350,SPGP0E04080,0.0
SPGP0R02390,SPGP0E04120,0.0
SPGP0Rtrna18L,SPGP0CStrna7L,2.82e-55
SPGP0Rtrna18L,SPGP0Gtrna35L,2.82e-55
SPGP0Rtrna18L,SPGP0AJtrna25L,2.82e-55
SPGP0Rtrna18L,SPGP0AHtrna23L,2.82e-55
SPGP0Rtrna18L,SPGP0ADtrna36L,2.82e-55
SPGP0Rtrna18L,SPGP0Ytrna21L,1.31e-53
SPGP0Rtrna18L,SPGP0Strna26L,1.31e-53
SPGP0Rtrna18L,SPGP0Etrna44L,6.11e-52
SPGP0Rtrna18L,SPGP0Etrna43L,6.11e-52
SPGP0Rtrna18L,SPGP0ALtrna38L,8.08e-51
SPGP0Rtrna18L,SPGP0Btrna3L,8.08e-51
SPGP0Rtrna18L,SPGP0Ttrna30L,2.88e-50
SPGP0Rtrna18L,SPGP0Ftrna28L,3.76e-49
SPGP0Rtrna18L,SPGP0Ctrna10L,3.76e-49
SPGP0Rtrna18L,SPGP0AGtrna45L,3.76e-49
SPGP0Rtrna18L,SPGP0Etrna40L,2.31e-46
SPGP0R02490,SPGP0E04230,0.0
SPGP0Rtrna17K,SPGP0CBtrna33K,9.78e-33
SPGP0Rtrna17K,SPGP0Gtrna36K,9.78e-33
SPGP0Rtrna17K,SPGP0Ftrna30K,9.78e-33
SPGP0Rtrna17K,SPGP0Etrna41K,9.78e-33
SPGP0Rtrna17K,SPGP0Etrna39K,9.78e-33
SPGP0Rtrna17K,SPGP0BEtrna28K,9.78e-33
SPGP0Rtrna17K,SPGP0RZtrna3K,9.78e-33
SPGP0Rtrna17K,SPGP0AHtrna23K,9.78e-33
SPGP0Rtrna17K,SPGP0AGtrna42K,9.78e-33
SPGP0Rtrna17K,SPGP0AFtrna25K,9.78e-33
SPGP0Rtrna17K,SPGP0AEtrna5K,9.78e-33
SPGP0Rtrna17K,SPGP0Btrna2K,9.78e-33
SPGP0Rtrna17K,SPGP0Btrna1K,9.78e-33
SPGP0Rtrna17K,SPGP0Ztrna27K,9.78e-33
SPGP0Rtrna17K,SPGP0Wtrna4K,9.78e-33
SPGP0Rtrna17K,SPGP0Vtrna13K,9.78e-33
SPGP0Rtrna17K,SPGP0Vtrna12K,9.78e-33
SPGP0Rtrna17K,SPGP0Atrna19K,9.78e-33
SPGP0Rtrna17K,SPGP0Atrna18K,9.78e-33
SPGP0Rtrna17K,SPGP0ABtrna31K,4.55e-31
SPGP0R02510,SPGP0E04250,7.94e-155
SPGP0R02520,SPGP0E04260,0.0
SPGP0R02530,SPGP0E04270,0.0
SPGP0R02540,SPGP0E04280,0.0
SPGP0GJtrna5T,SPGP0BHtrna30T,9.78e-33
SPGP0GJtrna5T,SPGP0Dtrna22T,9.78e-33
SPGP0GJtrna5T,SPGP0RJtrna8T,9.78e-33
SPGP0GJtrna5T,SPGP0ABtrna28T,9.78e-33
SPGP0GJtrna5T,SPGP0ABtrna27T,9.78e-33
SPGP0GJtrna5T,SPGP0Xtrna18T,9.78e-33
SPGP0GJtrna5T,SPGP0Dtrna23T,4.55e-31
SPGP0GJtrna5T,SPGP0Itrna21T,2.12e-29
SPGP0GJtrna5T,SPGP0Htrna32T,2.12e-29
SPGP0GJtrna5T,SPGP0ALtrna31T,2.12e-29
SPGP0GJtrna5T,SPGP0Btrna1T,2.12e-29
SPGP0GJtrna5T,SPGP0Wtrna6T,2.12e-29
SPGP0GJtrna5T,SPGP0Strna25T,2.12e-29
SPGP0GJtrna5T,SPGP0Strna24T,2.12e-29
SPGP0GJtrna5T,SPGP0Wtrna7T,9.85e-28
SPGP0GLtrna2A,SPGP0Htrna32A,9.78e-33
SPGP0GLtrna2A,SPGP0Etrna34A,9.78e-33
SPGP0GLtrna2A,SPGP0Dtrna22A,9.78e-33
SPGP0GLtrna2A,SPGP0Ctrna3A,9.78e-33
SPGP0GLtrna2A,SPGP0AItrna15A,9.78e-33
SPGP0GLtrna2A,SPGP0Vtrna9A,9.78e-33
SPGP0GLtrna2A,SPGP0Utrna18A,9.78e-33
SPGP0GLtrna2A,SPGP0Ytrna17A,4.55e-31
SPGP0Strna19I,SPGP0Etrna28I,2.77e-33
SPGP0Strna19I,SPGP0AXtrna20I,2.77e-33
SPGP0Strna19I,SPGP0ATtrna4I,2.77e-33
SPGP0Strna19I,SPGP0AOtrna27I,2.77e-33
SPGP0Strna19I,SPGP0Ctrna10I,2.77e-33
SPGP0Strna19I,SPGP0AMtrna29I,2.77e-33
SPGP0Strna19I,SPGP0Btrna2I,2.77e-33
SPGP0Strna19I,SPGP0Btrna1I,2.77e-33
SPGP0Strna19I,SPGP0ACtrna21I,2.77e-33
SPGP0Strna19I,SPGP0ABtrna23I,2.77e-33
SPGP0Strna19I,SPGP0ABtrna22I,2.77e-33
SPGP0Strna19I,SPGP0Ytrna18I,2.77e-33
SPGP0Strna19I,SPGP0Wtrna8I,2.77e-33
SPGP0Strna19I,SPGP0Wtrna7I,2.77e-33
SPGP0Strna19I,SPGP0Ttrna24I,2.77e-33
SPGP0Strna19I,SPGP0Atrna16I,2.77e-33
SPGP0Strna19I,SPGP0Ctrna11I,3.58e-32
SPGP0Strna17P,SPGP0Strna18P,9.31e-45
SPGP0Strna17P,SPGP0Htrna22P,4.33e-43
SPGP0Strna17P,SPGP0AItrna11P,4.33e-43
SPGP0Strna17P,SPGP0AFtrna13P,2.01e-41
SPGP0Strna17P,SPGP0Ctrna6P,2.00e-36
SPGP0Strna17P,SPGP0Ftrna20P,4.39e-33
SPGP0Strna17P,SPGP0Dtrna15P,1.52e-32
SPGP0Strna17P,SPGP0AJtrna14P,1.54e-32
SPGP0Strna17P,SPGP0AEtrna5P,1.54e-32
SPGP0Strna17P,SPGP0Dtrna16P,7.09e-31
SPGP0Strna17P,SPGP0Htrna23P,9.51e-30
SPGP0Strna17P,SPGP0Gtrna21P,3.34e-29
SPGP0Strna17P,SPGP0Xtrna9P,3.34e-29
SPGP0Strna17P,SPGP0AUtrna4P,4.42e-28
SPGP0S00130,SPGP0B00970,0.0
SPGP0Strna24T,SPGP0Itrna21T,9.78e-33
SPGP0Strna24T,SPGP0Htrna32T,9.78e-33
SPGP0Strna24T,SPGP0ALtrna31T,9.78e-33
SPGP0Strna24T,SPGP0Btrna1T,9.78e-33
SPGP0Strna24T,SPGP0Wtrna6T,9.78e-33
SPGP0Strna24T,SPGP0Strna25T,9.78e-33
SPGP0Strna24T,SPGP0Wtrna7T,4.55e-31
SPGP0Strna24T,SPGP0BHtrna30T,2.12e-29
SPGP0Strna24T,SPGP0Dtrna22T,2.12e-29
SPGP0Strna24T,SPGP0RJtrna8T,2.12e-29
SPGP0Strna24T,SPGP0ABtrna28T,2.12e-29
SPGP0Strna24T,SPGP0ABtrna27T,2.12e-29
SPGP0Strna24T,SPGP0Xtrna18T,2.12e-29
SPGP0Strna24T,SPGP0Dtrna23T,9.85e-28
SPGP0Strna18P,SPGP0Htrna22P,1.20e-48
SPGP0Strna18P,SPGP0AItrna11P,1.20e-48
SPGP0Strna18P,SPGP0AFtrna13P,5.56e-47
SPGP0Strna18P,SPGP0Ctrna6P,4.31e-38
SPGP0Strna18P,SPGP0Ftrna20P,2.62e-35
SPGP0Strna18P,SPGP0AJtrna14P,4.29e-33
SPGP0Strna18P,SPGP0AEtrna5P,4.29e-33
SPGP0Strna18P,SPGP0Xtrna9P,4.29e-33
SPGP0Strna18P,SPGP0Dtrna15P,1.52e-32
SPGP0Strna18P,SPGP0Dtrna16P,7.09e-31
SPGP0Strna18P,SPGP0Htrna23P,2.64e-30
SPGP0Strna18P,SPGP0Gtrna21P,9.28e-30
SPGP0Strna18P,SPGP0AUtrna4P,5.72e-27
SPGP0Strna20D,SPGP0Itrna18D,3.45e-32
SPGP0Strna20D,SPGP0Htrna31D,3.45e-32
SPGP0Strna20D,SPGP0Gtrna29D,3.45e-32
SPGP0Strna20D,SPGP0Etrna33D,3.45e-32
SPGP0Strna20D,SPGP0Etrna32D,3.45e-32
SPGP0Strna20D,SPGP0Dtrna19D,3.45e-32
SPGP0Strna20D,SPGP0Ctrna7D,3.45e-32
SPGP0Strna20D,SPGP0Ctrna6D,3.45e-32
SPGP0Strna20D,SPGP0ADtrna30D,3.45e-32
SPGP0Strna20D,SPGP0ABtrna23D,3.45e-32
SPGP0Strna20D,SPGP0ABtrna22D,3.45e-32
SPGP0Strna20D,SPGP0Wtrna5D,3.45e-32
SPGP0Strna20D,SPGP0Wtrna4D,3.45e-32
SPGP0Strna20D,SPGP0Ttrna24D,3.45e-32
SPGP0Strna20D,SPGP0Atrna15D,3.45e-32
SPGP0Strna20D,SPGP0Utrna17D,4.46e-31
SPGP0Strna20D,SPGP0Btrna1D,1.60e-30
SPGP0Strna20D,SPGP0Ftrna21D,2.08e-29
SPGP0S00430,SPGP0E04050,0.0
SPGP0S00450,SPGP0AB01260,0.0
SPGP0S00450,SPGP0W00400,4.14e-113
SPGP0S00710,SPGP0H01330,3.19e-158
SPGP0S00710,SPGP0D02290,1.16e-152
SPGP0Strna26L,SPGP0CStrna7L,1.31e-53
SPGP0Strna26L,SPGP0Gtrna35L,1.31e-53
SPGP0Strna26L,SPGP0Etrna44L,1.31e-53
SPGP0Strna26L,SPGP0Etrna43L,1.31e-53
SPGP0Strna26L,SPGP0AJtrna25L,1.31e-53
SPGP0Strna26L,SPGP0AHtrna23L,1.31e-53
SPGP0Strna26L,SPGP0ADtrna36L,1.31e-53
SPGP0Strna26L,SPGP0ALtrna38L,1.74e-52
SPGP0Strna26L,SPGP0Btrna3L,1.74e-52
SPGP0Strna26L,SPGP0Ytrna21L,6.11e-52
SPGP0Strna26L,SPGP0Ftrna28L,8.08e-51
SPGP0Strna26L,SPGP0Ctrna10L,8.08e-51
SPGP0Strna26L,SPGP0AGtrna45L,8.08e-51
SPGP0Strna26L,SPGP0Ttrna30L,1.34e-48
SPGP0Strna26L,SPGP0Etrna40L,2.31e-46
SPGP0S00730,SPGP0CS00100,3.23e-172
SPGP0S00790,SPGP0H01430,0.0
SPGP0S00790,SPGP0D02190,0.0
SPGP0S00850,SPGP0H02290,5.84e-19
SPGP0S00850,SPGP0D01330,9.53e-17
SPGP0Strna18F,SPGP0AFtrna17F,3.69e-38
SPGP0Strna18F,SPGP0Btrna2F,3.69e-38
SPGP0Strna18F,SPGP0Ftrna20F,1.72e-36
SPGP0Strna18F,SPGP0Btrna1F,1.74e-36
SPGP0Strna18F,SPGP0OVtrna4F,6.08e-36
SPGP0Strna18F,SPGP0Etrna22F,7.98e-35
SPGP0Strna18F,SPGP0MHtrna5F,7.98e-35
SPGP0Strna18F,SPGP0AEtrna6F,7.98e-35
SPGP0Strna18F,SPGP0Xtrna13F,7.98e-35
SPGP0Strna18F,SPGP0Xtrna12F,7.98e-35
SPGP0Strna18F,SPGP0Atrna14F,7.98e-35
SPGP0Strna18F,SPGP0ACtrna19F,3.71e-33
SPGP0Strna18F,SPGP0Gtrna21F,1.32e-32
SPGP0S01310,SPGP0X01900,6.45e-141
SPGP0S01710,SPGP0A06990,0.0
SPGP0S01710,SPGP0U00430,0.0
SPGP0S01710,SPGP0C00430,0.0
SPGP0S01710,SPGP0AI00640,0.0
SPGP0S02260,SPGP0S02270,2.25e-92
SPGP0Strna25T,SPGP0Itrna21T,9.78e-33
SPGP0Strna25T,SPGP0Htrna32T,9.78e-33
SPGP0Strna25T,SPGP0ALtrna31T,9.78e-33
SPGP0Strna25T,SPGP0Btrna1T,9.78e-33
SPGP0Strna25T,SPGP0Wtrna6T,9.78e-33
SPGP0Strna25T,SPGP0Wtrna7T,4.55e-31
SPGP0Strna25T,SPGP0BHtrna30T,2.12e-29
SPGP0Strna25T,SPGP0Dtrna22T,2.12e-29
SPGP0Strna25T,SPGP0RJtrna8T,2.12e-29
SPGP0Strna25T,SPGP0ABtrna28T,2.12e-29
SPGP0Strna25T,SPGP0ABtrna27T,2.12e-29
SPGP0Strna25T,SPGP0Xtrna18T,2.12e-29
SPGP0Strna25T,SPGP0Dtrna23T,9.85e-28
SPGP0Strna15N,SPGP0COtrna9N,2.77e-33
SPGP0Strna15N,SPGP0Htrna19N,2.77e-33
SPGP0Strna15N,SPGP0Etrna21N,2.77e-33
SPGP0Strna15N,SPGP0Dtrna14N,2.77e-33
SPGP0Strna15N,SPGP0Dtrna13N,2.77e-33
SPGP0Strna15N,SPGP0Ctrna4N,2.77e-33
SPGP0Strna15N,SPGP0ALtrna18N,2.77e-33
SPGP0Strna15N,SPGP0AHtrna11N,2.77e-33
SPGP0Strna15N,SPGP0AGtrna22N,2.77e-33
SPGP0Strna15N,SPGP0AFtrna12N,2.77e-33
SPGP0Strna15N,SPGP0AEtrna3N,2.77e-33
SPGP0Strna15N,SPGP0Ztrna16N,2.77e-33
SPGP0Strna15N,SPGP0Ytrna10N,2.77e-33
SPGP0Strna15N,SPGP0AOtrna20N,1.29e-31
SPGP0Strna15N,SPGP0ACtrna17N,2.79e-28
SPGP0A00100,SPGP0CU00100,0.0
SPGP0A00100,SPGP0AK00100,0.0
SPGP0A00100,SPGP0IL00100,4.02e-178
SPGP0A00100,SPGP0V00330,8.89e-160
SPGP0A00100,SPGP0MA00100,1.58e-141
SPGP0A00100,SPGP0C04800,1.98e-136
SPGP0A00100,SPGP0HX00100,9.21e-135
SPGP0A00100,SPGP0BM00110,2.62e-129
SPGP0A00100,SPGP0AI00800,5.63e-127
