Sequence,Best Hit,e-value,Identities,Gaps,Identities_info,Gaps_info
parentA.YIL122W,hybrid.SPGP0AB01150,0.0,99,0, Identities = 1046/1056 (99%), Gaps = 0/1056 (0%)
parentA.YIL123W,hybrid.SPGP0AB01160,0.0,99,0, Identities = 1424/1431 (99%), Gaps = 6/1431 (0%)
parentA.YIL124W,hybrid.SPGP0AB01170,0.0,99,0, Identities = 892/894 (99%), Gaps = 0/894 (0%)
parentA.YIL125W,hybrid.SPGP0AB01180,0.0,99,0, Identities = 3040/3045 (99%), Gaps = 0/3045 (0%)
parentA.YIL126W,hybrid.SPGP0AB01190,0.0,99,0, Identities = 4073/4080 (99%), Gaps = 0/4080 (0%)
parentA.YIL127C,hybrid.SPGP0AB01200,0.0,99,0, Identities = 619/621 (99%), Gaps = 0/621 (0%)
parentA.YIL128W,hybrid.SPGP0AB01210,0.0,99,0, Identities = 3090/3099 (99%), Gaps = 0/3099 (0%)
parentA.YIL129C,hybrid.SPGP0AB01220,0.0,99,0, Identities = 7115/7131 (99%), Gaps = 0/7131 (0%)
parentA.YIL130W,hybrid.SPGP0AB01230,0.0,98,1, Identities = 2842/2895 (98%), Gaps = 33/2895 (1%)
parentA.YIL131C,hybrid.SPGP0AB01240,0.0,99,0, Identities = 1440/1455 (99%), Gaps = 0/1455 (0%)
parentA.YIL132C,hybrid.SPGP0AB01250,0.0,99,0, Identities = 482/487 (99%), Gaps = 0/487 (0%)
parentA.YIL133C,hybrid.SPGP0AB01260,0.0,99,0, Identities = 887/890 (99%), Gaps = 0/890 (0%)
parentA.YIL134W,hybrid.SPGP0AB01270,0.0,99,0, Identities = 930/936 (99%), Gaps = 0/936 (0%)
parentA.YIL135C,hybrid.SPGP0AB01280,0.0,99,0, Identities = 1308/1311 (99%), Gaps = 0/1311 (0%)
parentA.YIL136W,hybrid.SPGP0AB01290,0.0,99,0, Identities = 1180/1182 (99%), Gaps = 0/1182 (0%)
parentA.YIL137C,hybrid.SPGP0AB01300,0.0,99,0, Identities = 2217/2241 (99%), Gaps = 0/2241 (0%)
parentA.YIL138C,hybrid.SPGP0AB01310,0.0,100,0, Identities = 486/486 (100%), Gaps = 0/486 (0%)
parentA.YIL139C,hybrid.SPGP0AB01320,0.0,99,0, Identities = 735/738 (99%), Gaps = 0/738 (0%)
parentA.YIL140W,hybrid.SPGP0AB01330,0.0,99,0, Identities = 2459/2472 (99%), Gaps = 0/2472 (0%)
parentA.YIL141W,hybrid.SPGP0AB01330,4e-34,100,0, Identities = 77/77 (100%), Gaps = 0/77 (0%)
parentA.YIL142C-A,hybrid.SPGP0AB01340,1e-122,99,0, Identities = 238/239 (99%), Gaps = 0/239 (0%)
parentA.YIL142W,hybrid.SPGP0AB01340,0.0,99,0, Identities = 1576/1584 (99%), Gaps = 0/1584 (0%)
parentA.YIL143C,hybrid.SPGP0AB01350,0.0,99,0, Identities = 2524/2532 (99%), Gaps = 0/2532 (0%)
parentA.YIL144W,hybrid.SPGP0AB01360,0.0,99,0, Identities = 2061/2076 (99%), Gaps = 0/2076 (0%)
parentA.YIL145C,hybrid.SPGP0AB01370,0.0,99,0, Identities = 926/930 (99%), Gaps = 0/930 (0%)
parentA.YIL146C,hybrid.SPGP0AB01380,0.0,99,0, Identities = 1581/1590 (99%), Gaps = 0/1590 (0%)
parentA.YIL147C,hybrid.SPGP0AB01390,0.0,99,0, Identities = 3618/3663 (99%), Gaps = 0/3663 (0%)
parentA.YIL148W,hybrid.SPGP0AB01400,0.0,99,0, Identities = 393/396 (99%), Gaps = 0/396 (0%)
parentA.YIL149C,hybrid.SPGP0AB01410,0.0,99,0, Identities = 4993/5040 (99%), Gaps = 0/5040 (0%)
parentA.YIL150C,hybrid.SPGP0AB01420,0.0,99,0, Identities = 1711/1716 (99%), Gaps = 0/1716 (0%)
parentA.YIL151C,hybrid.SPGP0AB01430,0.0,99,0, Identities = 3344/3357 (99%), Gaps = 0/3357 (0%)
parentA.YIL152W,hybrid.SPGP0AB01440,0.0,99,0, Identities = 705/711 (99%), Gaps = 3/711 (0%)
parentA.YIL153W,hybrid.SPGP0AB01450,0.0,99,0, Identities = 1172/1182 (99%), Gaps = 0/1182 (0%)
parentA.YIL154C,hybrid.SPGP0W00200,0.0,83,2, Identities = 875/1054 (83%), Gaps = 20/1054 (2%)
parentA.YIL155C,hybrid.SPGP0AB01470,0.0,99,0, Identities = 1943/1950 (99%), Gaps = 0/1950 (0%)
parentA.YIL156W,hybrid.SPGP0AB01480,0.0,99,0, Identities = 3203/3225 (99%), Gaps = 9/3225 (0%)
parentA.YIL156W-A,hybrid.SPGP0AB01500,4e-129,99,0, Identities = 250/251 (99%), Gaps = 0/251 (0%)
parentA.YIL156W-B,hybrid.SPGP0AB01490,4e-43,98,0, Identities = 97/99 (98%), Gaps = 0/99 (0%)
parentA.YIL157C,hybrid.SPGP0AB01500,0.0,99,0, Identities = 589/594 (99%), Gaps = 0/594 (0%)
parentA.YIL158W,hybrid.SPGP0AB01510,0.0,99,0, Identities = 610/615 (99%), Gaps = 0/615 (0%)
parentA.YIL159W,hybrid.SPGP0AB01520,0.0,99,0, Identities = 4090/4128 (99%), Gaps = 9/4128 (0%)
parentA.YIL160C,hybrid.SPGP0AB01530,0.0,99,0, Identities = 1246/1254 (99%), Gaps = 0/1254 (0%)
parentA.YIL161W,hybrid.SPGP0AB01540,0.0,99,0, Identities = 705/708 (99%), Gaps = 0/708 (0%)
parentA.YIL162W,hybrid.SPGP0AB01550,0.0,99,0, Identities = 1584/1599 (99%), Gaps = 0/1599 (0%)
parentA.YIL164C,hybrid.SPGP0AB01560,0.0,99,0, Identities = 595/598 (99%), Gaps = 0/598 (0%)
parentA.YIL165C,hybrid.SPGP0AB01560,0.0,99,0, Identities = 356/360 (99%), Gaps = 0/360 (0%)
parentA.YIL166C,hybrid.SPGP0AB01570,7e-172,99,0, Identities = 329/330 (99%), Gaps = 1/330 (0%)
parentA.YIL167W,hybrid.SPGP0AB01580,0.0,99,0, Identities = 1002/1017 (99%), Gaps = 0/1017 (0%)
parentA.YIL169C,hybrid.SPGP0D04560,0.0,85,2, Identities = 1813/2132 (85%), Gaps = 39/2132 (2%)
parentA.YIL170W,hybrid.SPGP0N03350,0.0,99,0, Identities = 1355/1374 (99%), Gaps = 0/1374 (0%)
parentA.YIL171W,hybrid.SPGP0N03350,6e-171,99,1, Identities = 328/330 (99%), Gaps = 2/330 (1%)
parentA.YIL171W-A,hybrid.SPGP0GV00100,2e-146,98,0, Identities = 289/294 (98%), Gaps = 0/294 (0%)
parentA.YIL172C,hybrid.SPGP0N03360,0.0,98,0, Identities = 1743/1770 (98%), Gaps = 0/1770 (0%)
parentA.YIL173W,hybrid.SPGP0K00190,0.0,92,1, Identities = 3060/3337 (92%), Gaps = 43/3337 (1%)
parentA.YIL176C,hybrid.SPGP0AK00100,0.0,98,0, Identities = 356/363 (98%), Gaps = 0/363 (0%)
parentA.YIL177C,hybrid.SPGP0AM00610,0.0,96,0, Identities = 1655/1726 (96%), Gaps = 1/1726 (0%)
parentA.YIL177W-A,hybrid.SPGP0AM00620,0.0,96,0, Identities = 467/484 (96%), Gaps = 2/484 (0%)
parentA.YIR001C,hybrid.SPGP0W01630,4e-141,80,1, Identities = 557/698 (80%), Gaps = 10/698 (1%)
parentA.YIR002C,hybrid.SPGP0W01640,0.0,84,0, Identities = 1987/2377 (84%), Gaps = 2/2377 (0%)
parentA.YIR003W,hybrid.SPGP0AZ00220,0.0,99,0, Identities = 1386/1392 (99%), Gaps = 0/1392 (0%)
parentA.YIR004W,hybrid.SPGP0IV00100,0.0,100,0, Identities = 555/555 (100%), Gaps = 0/555 (0%)
parentA.YIR005W,hybrid.SPGP0AZ00210,0.0,100,0, Identities = 447/447 (100%), Gaps = 0/447 (0%)
parentA.YIR006C,hybrid.SPGP0AZ00200,0.0,99,1, Identities = 3277/3306 (99%), Gaps = 21/3306 (1%)
parentA.YIR007W,hybrid.SPGP0AZ00190,0.0,99,0, Identities = 2293/2295 (99%), Gaps = 0/2295 (0%)
parentA.YIR008C,hybrid.SPGP0AZ00180,0.0,99,0, Identities = 1226/1230 (99%), Gaps = 0/1230 (0%)
parentA.YIR009W,hybrid.SPGP0AZ00170,4e-173,99,0, Identities = 333/336 (99%), Gaps = 0/336 (0%)
parentA.YIR010W,hybrid.SPGP0AZ00160,0.0,99,1, Identities = 1716/1737 (99%), Gaps = 18/1737 (1%)
parentA.YIR011C,hybrid.SPGP0AZ00150,0.0,99,0, Identities = 959/960 (99%), Gaps = 0/960 (0%)
parentA.YIR012W,hybrid.SPGP0AZ00140,0.0,99,0, Identities = 1294/1296 (99%), Gaps = 0/1296 (0%)
parentA.YIR013C,hybrid.SPGP0AZ00130,0.0,100,0, Identities = 366/366 (100%), Gaps = 0/366 (0%)
parentA.YIR014W,hybrid.SPGP0AZ00120,0.0,99,0, Identities = 724/729 (99%), Gaps = 0/729 (0%)
parentA.YIR017C,hybrid.SPGP0AZ00110,0.0,100,0, Identities = 501/501 (100%), Gaps = 0/501 (0%)
parentA.YIR017W-A,hybrid.SPGP0AZ00110,0.0,100,0, Identities = 491/491 (100%), Gaps = 0/491 (0%)
parentA.YIR018W,hybrid.SPGP0AZ00100,0.0,99,0, Identities = 735/738 (99%), Gaps = 0/738 (0%)
parentA.YIR019C,hybrid.SPGP0W01810,0.0,85,0, Identities = 546/640 (85%), Gaps = 0/640 (0%)
parentA.YIR020C-B,hybrid.SPGP0BT00100,0.0,99,0, Identities = 654/656 (99%), Gaps = 0/656 (0%)
parentA.YIR021W,hybrid.SPGP0BT00100,0.0,99,0, Identities = 1087/1092 (99%), Gaps = 0/1092 (0%)
parentA.YIR022W,hybrid.SPGP0BU00110,0.0,99,0, Identities = 499/504 (99%), Gaps = 0/504 (0%)
parentA.YIR023C-A,hybrid.SPGP0BC00100,5e-162,100,0, Identities = 307/307 (100%), Gaps = 0/307 (0%)
parentA.YIR023W,hybrid.SPGP0BC00100,0.0,99,0, Identities = 1520/1527 (99%), Gaps = 0/1527 (0%)
parentA.YIR024C,hybrid.SPGP0BC00110,0.0,99,0, Identities = 646/651 (99%), Gaps = 0/651 (0%)
parentA.YIR025W,hybrid.SPGP0BC00120,0.0,99,0, Identities = 1098/1107 (99%), Gaps = 3/1107 (0%)
parentA.YIR026C,hybrid.SPGP0BC00130,0.0,99,0, Identities = 1085/1095 (99%), Gaps = 0/1095 (0%)
parentA.YIR027C,hybrid.SPGP0BC00140,0.0,99,0, Identities = 1377/1383 (99%), Gaps = 0/1383 (0%)
parentA.YIR028W,hybrid.SPGP0BC00150,0.0,99,0, Identities = 1903/1908 (99%), Gaps = 0/1908 (0%)
parentA.YIR029W,hybrid.SPGP0BC00160,0.0,99,0, Identities = 1026/1032 (99%), Gaps = 0/1032 (0%)
parentA.YIR030C,hybrid.SPGP0BC00170,0.0,99,0, Identities = 727/735 (99%), Gaps = 0/735 (0%)
parentA.YIR030W-A,hybrid.SPGP0BC00180,3e-140,100,0, Identities = 268/268 (100%), Gaps = 0/268 (0%)
parentA.YIR031C,hybrid.SPGP0BC00180,0.0,100,0, Identities = 1665/1665 (100%), Gaps = 0/1665 (0%)
parentA.YIR032C,hybrid.SPGP0BC00190,0.0,99,0, Identities = 587/588 (99%), Gaps = 0/588 (0%)
parentA.YIR033W,hybrid.SPGP0BC00200,0.0,99,0, Identities = 3251/3269 (99%), Gaps = 0/3269 (0%)
parentA.YIR034C,hybrid.SPGP0BY00100,0.0,99,0, Identities = 1116/1122 (99%), Gaps = 0/1122 (0%)
parentA.YIR035C,hybrid.SPGP0BY00110,0.0,100,0, Identities = 765/765 (100%), Gaps = 0/765 (0%)
parentA.YIR036C,hybrid.SPGP0BY00120,0.0,100,0, Identities = 792/792 (100%), Gaps = 0/792 (0%)
parentA.YIR036W-A,hybrid.SPGP0BY00120,1e-119,100,0, Identities = 231/231 (100%), Gaps = 0/231 (0%)
parentA.YIR037W,hybrid.SPGP0BY00130,0.0,99,0, Identities = 491/492 (99%), Gaps = 0/492 (0%)
parentA.YIR038C,hybrid.SPGP0BY00140,0.0,99,0, Identities = 702/705 (99%), Gaps = 0/705 (0%)
parentA.YIR039C,hybrid.SPGP0BM00100,0.0,99,0, Identities = 1609/1614 (99%), Gaps = 0/1614 (0%)
parentA.YIR041W,hybrid.SPGP0AS00110,0.0,97,0, Identities = 365/375 (97%), Gaps = 0/375 (0%)
parentA.YIR042C,hybrid.SPGP0C04810,0.0,88,0, Identities = 624/712 (88%), Gaps = 2/712 (0%)
parentA.YIR043C,hybrid.SPGP0A07190,0.0,87,1, Identities = 981/1123 (87%), Gaps = 12/1123 (1%)
parentA.YJL001W,hybrid.SPGP0N01490,0.0,99,0, Identities = 581/582 (99%), Gaps = 0/582 (0%)
parentA.YJL002C,hybrid.SPGP0N01500,0.0,100,0, Identities = 1431/1431 (100%), Gaps = 0/1431 (0%)
parentA.YJL003W,hybrid.SPGP0N01510,0.0,100,0, Identities = 357/357 (100%), Gaps = 0/357 (0%)
parentA.YJL004C,hybrid.SPGP0N01520,0.0,100,0, Identities = 612/612 (100%), Gaps = 0/612 (0%)
parentA.YJL005W,hybrid.SPGP0N01530,0.0,99,0, Identities = 6079/6105 (99%), Gaps = 24/6105 (0%)
parentA.YJL006C,hybrid.SPGP0N01540,0.0,99,0, Identities = 969/972 (99%), Gaps = 0/972 (0%)
parentA.YJL007C,hybrid.SPGP0Gtrna17M,5e-32,100,0, Identities = 73/73 (100%), Gaps = 0/73 (0%)
parentA.YJL008C,hybrid.SPGP0N01550,0.0,100,0, Identities = 1707/1707 (100%), Gaps = 0/1707 (0%)
parentA.YJL009W,hybrid.SPGP0N01550,2e-116,100,0, Identities = 225/225 (100%), Gaps = 0/225 (0%)
parentA.YJL010C,hybrid.SPGP0N01560,0.0,99,0, Identities = 1998/2001 (99%), Gaps = 0/2001 (0%)
parentA.YJL011C,hybrid.SPGP0N01570,0.0,100,0, Identities = 486/486 (100%), Gaps = 0/486 (0%)
parentA.YJL012C,hybrid.SPGP0N01580,0.0,99,0, Identities = 2158/2166 (99%), Gaps = 0/2166 (0%)
parentA.YJL013C,hybrid.SPGP0N01590,0.0,99,0, Identities = 1535/1548 (99%), Gaps = 0/1548 (0%)
parentA.YJL014W,hybrid.SPGP0N01600,0.0,99,0, Identities = 1600/1605 (99%), Gaps = 0/1605 (0%)
parentA.YJL015C,hybrid.SPGP0N01610,8e-65,100,0, Identities = 132/132 (100%), Gaps = 0/132 (0%)
parentA.YJL016W,hybrid.SPGP0N01610,0.0,99,0, Identities = 1683/1686 (99%), Gaps = 0/1686 (0%)
parentA.YJL019W,hybrid.SPGP0N01620,0.0,99,0, Identities = 2033/2049 (99%), Gaps = 6/2049 (0%)
parentA.YJL020C,hybrid.SPGP0N01630,0.0,99,0, Identities = 1759/1774 (99%), Gaps = 0/1774 (0%)
parentA.YJL020W-A,hybrid.SPGP0N01630,6e-135,100,0, Identities = 258/258 (100%), Gaps = 0/258 (0%)
parentA.YJL022W,hybrid.SPGP0N01640,1e-152,100,0, Identities = 290/290 (100%), Gaps = 0/290 (0%)
parentA.YJL023C,hybrid.SPGP0N01640,0.0,99,0, Identities = 1042/1044 (99%), Gaps = 0/1044 (0%)
parentA.YJL024C,hybrid.SPGP0N01650,0.0,99,0, Identities = 661/662 (99%), Gaps = 0/662 (0%)
parentA.YJL025W,hybrid.SPGP0N01660,0.0,99,0, Identities = 1540/1545 (99%), Gaps = 0/1545 (0%)
parentA.YJL026C-A,hybrid.SPGP0N01670,6e-115,100,0, Identities = 222/222 (100%), Gaps = 0/222 (0%)
parentA.YJL026W,hybrid.SPGP0N01670,0.0,99,0, Identities = 1195/1200 (99%), Gaps = 0/1200 (0%)
parentA.YJL029C,hybrid.SPGP0N01680,0.0,99,0, Identities = 2460/2469 (99%), Gaps = 0/2469 (0%)
parentA.YJL030W,hybrid.SPGP0N01690,0.0,99,0, Identities = 590/591 (99%), Gaps = 0/591 (0%)
parentA.YJL031C,hybrid.SPGP0N01700,0.0,99,0, Identities = 871/873 (99%), Gaps = 0/873 (0%)
parentA.YJL032W,hybrid.SPGP0N01700,1e-153,99,0, Identities = 294/295 (99%), Gaps = 0/295 (0%)
parentA.YJL033W,hybrid.SPGP0N01710,0.0,99,0, Identities = 2304/2313 (99%), Gaps = 0/2313 (0%)
parentA.YJL034W,hybrid.SPGP0N01720,0.0,99,0, Identities = 2013/2020 (99%), Gaps = 0/2020 (0%)
parentA.YJL035C,hybrid.SPGP0N01730,0.0,99,0, Identities = 751/753 (99%), Gaps = 0/753 (0%)
parentA.YJL036W,hybrid.SPGP0N01740,0.0,99,0, Identities = 1268/1272 (99%), Gaps = 0/1272 (0%)
parentA.YJL037W,hybrid.SPGP0N01750,0.0,100,0, Identities = 675/675 (100%), Gaps = 0/675 (0%)
parentA.YJL038C,hybrid.SPGP0N01760,0.0,99,0, Identities = 659/660 (99%), Gaps = 0/660 (0%)
parentA.YJL039C,hybrid.SPGP0N01770,0.0,99,0, Identities = 5047/5052 (99%), Gaps = 0/5052 (0%)
parentA.YJL041W,hybrid.SPGP0N01780,0.0,97,0, Identities = 778/803 (97%), Gaps = 3/803 (0%)
parentA.YJL042W,hybrid.SPGP0N01790,0.0,99,0, Identities = 4179/4197 (99%), Gaps = 3/4197 (0%)
parentA.YJL043W,hybrid.SPGP0N01800,0.0,99,0, Identities = 773/774 (99%), Gaps = 0/774 (0%)
parentA.YJL044C,hybrid.SPGP0N01810,0.0,99,0, Identities = 1372/1377 (99%), Gaps = 0/1377 (0%)
parentA.YJL046W,hybrid.SPGP0N01820,0.0,99,0, Identities = 1226/1230 (99%), Gaps = 0/1230 (0%)
parentA.YJL047C,hybrid.SPGP0N01830,0.0,99,0, Identities = 2516/2529 (99%), Gaps = 0/2529 (0%)
parentA.YJL048C,hybrid.SPGP0N01840,0.0,99,0, Identities = 1186/1191 (99%), Gaps = 0/1191 (0%)
parentA.YJL049W,hybrid.SPGP0N01850,0.0,99,0, Identities = 1351/1353 (99%), Gaps = 0/1353 (0%)
parentA.YJL050W,hybrid.SPGP0N01860,0.0,99,0, Identities = 2548/2559 (99%), Gaps = 0/2559 (0%)
parentA.YJL051W,hybrid.SPGP0N01870,0.0,99,0, Identities = 2458/2469 (99%), Gaps = 0/2469 (0%)
parentA.YJL052W,hybrid.SPGP0N01880,0.0,99,0, Identities = 995/999 (99%), Gaps = 0/999 (0%)
parentA.YJL053W,hybrid.SPGP0N01890,0.0,99,0, Identities = 1132/1140 (99%), Gaps = 0/1140 (0%)
parentA.YJL054W,hybrid.SPGP0N01900,0.0,99,0, Identities = 1434/1437 (99%), Gaps = 0/1437 (0%)
parentA.YJL055W,hybrid.SPGP0N01910,0.0,100,0, Identities = 738/738 (100%), Gaps = 0/738 (0%)
parentA.YJL056C,hybrid.SPGP0N01920,6e-20,100,0, Identities = 53/53 (100%), Gaps = 0/53 (0%)
parentA.YJL058C,hybrid.SPGP0N01930,0.0,99,0, Identities = 1620/1632 (99%), Gaps = 0/1632 (0%)
parentA.YJL059W,hybrid.SPGP0N01940,0.0,99,0, Identities = 1218/1227 (99%), Gaps = 0/1227 (0%)
parentA.YJL060W,hybrid.SPGP0N01950,0.0,99,0, Identities = 1326/1335 (99%), Gaps = 0/1335 (0%)
parentA.YJL061W,hybrid.SPGP0N01960,0.0,99,0, Identities = 2140/2142 (99%), Gaps = 0/2142 (0%)
parentA.YJL062W,hybrid.SPGP0N01970,0.0,99,0, Identities = 2490/2493 (99%), Gaps = 0/2493 (0%)
parentA.YJL062W-A,hybrid.SPGP0N01980,6e-135,100,0, Identities = 258/258 (100%), Gaps = 0/258 (0%)
parentA.YJL063C,hybrid.SPGP0N01990,0.0,99,0, Identities = 715/717 (99%), Gaps = 0/717 (0%)
parentA.YJL064W,hybrid.SPGP0N02000,0.0,99,0, Identities = 382/383 (99%), Gaps = 0/383 (0%)
parentA.YJL065C,hybrid.SPGP0N02000,0.0,99,0, Identities = 503/504 (99%), Gaps = 0/504 (0%)
parentA.YJL066C,hybrid.SPGP0N02010,0.0,99,0, Identities = 758/759 (99%), Gaps = 0/759 (0%)
parentA.YJL067W,hybrid.SPGP0N02010,8e-170,100,0, Identities = 321/321 (100%), Gaps = 0/321 (0%)
parentA.YJL068C,hybrid.SPGP0N02020,0.0,99,0, Identities = 899/900 (99%), Gaps = 0/900 (0%)
parentA.YJL069C,hybrid.SPGP0N02030,0.0,99,0, Identities = 1781/1785 (99%), Gaps = 0/1785 (0%)
parentA.YJL070C,hybrid.SPGP0N02040,0.0,99,0, Identities = 2661/2667 (99%), Gaps = 0/2667 (0%)
parentA.YJL071W,hybrid.SPGP0N02050,0.0,99,0, Identities = 1714/1725 (99%), Gaps = 0/1725 (0%)
parentA.YJL072C,hybrid.SPGP0N02060,0.0,99,0, Identities = 640/642 (99%), Gaps = 0/642 (0%)
parentA.YJL073W,hybrid.SPGP0N02070,0.0,99,0, Identities = 1927/1938 (99%), Gaps = 0/1938 (0%)
parentA.YJL074C,hybrid.SPGP0N02080,0.0,99,0, Identities = 3681/3693 (99%), Gaps = 0/3693 (0%)
parentA.YJL075C,hybrid.SPGP0N02090,0.0,99,0, Identities = 353/355 (99%), Gaps = 0/355 (0%)
parentA.YJL076W,hybrid.SPGP0N02090,0.0,99,0, Identities = 3551/3570 (99%), Gaps = 0/3570 (0%)
parentA.YJL078C,hybrid.SPGP0LW00100,0.0,99,0, Identities = 664/665 (99%), Gaps = 0/665 (0%)
parentA.YJL079C,hybrid.SPGP0N02100,0.0,99,0, Identities = 898/900 (99%), Gaps = 0/900 (0%)
parentA.YJL080C,hybrid.SPGP0N02110,0.0,99,0, Identities = 3659/3669 (99%), Gaps = 0/3669 (0%)
parentA.YJL081C,hybrid.SPGP0N02120,0.0,99,0, Identities = 1468/1470 (99%), Gaps = 0/1470 (0%)
parentA.YJL082W,hybrid.SPGP0N02130,0.0,99,0, Identities = 2190/2196 (99%), Gaps = 0/2196 (0%)
parentA.YJL083W,hybrid.SPGP0N02140,0.0,99,0, Identities = 1633/1636 (99%), Gaps = 0/1636 (0%)
parentA.YJL084C,hybrid.SPGP0M01230,0.0,79,2, Identities = 2508/3180 (79%), Gaps = 66/3180 (2%)
parentA.YJL085W,hybrid.SPGP0N02160,0.0,99,0, Identities = 1871/1872 (99%), Gaps = 0/1872 (0%)
parentA.YJL087C,hybrid.SPGP0N02170,0.0,99,0, Identities = 2479/2484 (99%), Gaps = 0/2484 (0%)
parentA.YJL088W,hybrid.SPGP0N02180,0.0,99,0, Identities = 1015/1017 (99%), Gaps = 0/1017 (0%)
parentA.YJL089W,hybrid.SPGP0N02190,0.0,99,0, Identities = 2481/2490 (99%), Gaps = 0/2490 (0%)
parentA.YJL090C,hybrid.SPGP0N02200,0.0,99,0, Identities = 2288/2295 (99%), Gaps = 0/2295 (0%)
parentA.YJL091C,hybrid.SPGP0N02210,0.0,99,0, Identities = 1469/1473 (99%), Gaps = 0/1473 (0%)
parentA.YJL092W,hybrid.SPGP0N02220,0.0,99,0, Identities = 3515/3525 (99%), Gaps = 0/3525 (0%)
parentA.YJL093C,hybrid.SPGP0N02230,0.0,100,0, Identities = 2076/2076 (100%), Gaps = 0/2076 (0%)
parentA.YJL094C,hybrid.SPGP0N02240,0.0,99,0, Identities = 2616/2622 (99%), Gaps = 0/2622 (0%)
parentA.YJL095W,hybrid.SPGP0N02250,0.0,99,0, Identities = 4427/4437 (99%), Gaps = 0/4437 (0%)
parentA.YJL096W,hybrid.SPGP0N02260,0.0,100,0, Identities = 486/486 (100%), Gaps = 0/486 (0%)
parentA.YJL097W,hybrid.SPGP0N02270,0.0,100,0, Identities = 654/654 (100%), Gaps = 0/654 (0%)
parentA.YJL098W,hybrid.SPGP0N02280,0.0,99,0, Identities = 3164/3177 (99%), Gaps = 0/3177 (0%)
parentA.YJL099W,hybrid.SPGP0N02290,0.0,99,0, Identities = 1983/1986 (99%), Gaps = 0/1986 (0%)
parentA.YJL100W,hybrid.SPGP0N02300,0.0,99,0, Identities = 1823/1824 (99%), Gaps = 0/1824 (0%)
parentA.YJL101C,hybrid.SPGP0N02310,0.0,99,0, Identities = 2034/2037 (99%), Gaps = 0/2037 (0%)
parentA.YJL102W,hybrid.SPGP0N02320,0.0,99,0, Identities = 2459/2460 (99%), Gaps = 0/2460 (0%)
parentA.YJL103C,hybrid.SPGP0N02330,0.0,99,0, Identities = 1855/1857 (99%), Gaps = 0/1857 (0%)
parentA.YJL104W,hybrid.SPGP0N02340,0.0,100,0, Identities = 450/450 (100%), Gaps = 0/450 (0%)
parentA.YJL105W,hybrid.SPGP0N02350,0.0,99,0, Identities = 1679/1683 (99%), Gaps = 0/1683 (0%)
parentA.YJL106W,hybrid.SPGP0N02360,0.0,99,0, Identities = 1935/1938 (99%), Gaps = 0/1938 (0%)
parentA.YJL107C,hybrid.SPGP0N02370,0.0,99,0, Identities = 1160/1165 (99%), Gaps = 1/1165 (0%)
parentA.YJL108C,hybrid.SPGP0N02370,0.0,99,0, Identities = 1149/1152 (99%), Gaps = 0/1152 (0%)
parentA.YJL109C,hybrid.SPGP0N02380,0.0,99,0, Identities = 5294/5310 (99%), Gaps = 0/5310 (0%)
parentA.YJL110C,hybrid.SPGP0N02390,0.0,99,0, Identities = 1651/1656 (99%), Gaps = 0/1656 (0%)
parentA.YJL111W,hybrid.SPGP0N02400,0.0,99,0, Identities = 1650/1653 (99%), Gaps = 0/1653 (0%)
parentA.YJL112W,hybrid.SPGP0N02410,0.0,99,0, Identities = 2136/2145 (99%), Gaps = 0/2145 (0%)
parentA.YJL113W,hybrid.SPGP0F02570,0.0,79,2, Identities = 994/1252 (79%), Gaps = 24/1252 (2%)
parentA.YJL115W,hybrid.SPGP0N02420,0.0,99,0, Identities = 835/840 (99%), Gaps = 0/840 (0%)
parentA.YJL116C,hybrid.SPGP0N02430,0.0,99,0, Identities = 1011/1014 (99%), Gaps = 0/1014 (0%)
parentA.YJL117W,hybrid.SPGP0N02440,0.0,99,0, Identities = 932/936 (99%), Gaps = 0/936 (0%)
parentA.YJL118W,hybrid.SPGP0N02450,0.0,99,0, Identities = 658/660 (99%), Gaps = 0/660 (0%)
parentA.YJL119C,hybrid.SPGP0N02450,4e-168,99,0, Identities = 323/325 (99%), Gaps = 1/325 (0%)
parentA.YJL120W,hybrid.SPGP0N02460,9e-30,100,0, Identities = 69/69 (100%), Gaps = 0/69 (0%)
parentA.YJL121C,hybrid.SPGP0N02460,0.0,99,0, Identities = 716/717 (99%), Gaps = 0/717 (0%)
parentA.YJL122W,hybrid.SPGP0N02470,0.0,99,0, Identities = 527/528 (99%), Gaps = 0/528 (0%)
parentA.YJL123C,hybrid.SPGP0N02480,0.0,99,1, Identities = 1437/1449 (99%), Gaps = 12/1449 (1%)
parentA.YJL124C,hybrid.SPGP0N02490,0.0,100,0, Identities = 519/519 (100%), Gaps = 0/519 (0%)
parentA.YJL125C,hybrid.SPGP0N02500,0.0,99,0, Identities = 1145/1152 (99%), Gaps = 0/1152 (0%)
parentA.YJL126W,hybrid.SPGP0N02510,0.0,99,0, Identities = 920/924 (99%), Gaps = 0/924 (0%)
parentA.YJL127C,hybrid.SPGP0N02520,0.0,99,0, Identities = 1919/1923 (99%), Gaps = 0/1923 (0%)
parentA.YJL127C-B,hybrid.SPGP0N02530,4e-80,100,0, Identities = 159/159 (100%), Gaps = 0/159 (0%)
parentA.YJL128C,hybrid.SPGP0N02540,0.0,99,0, Identities = 2006/2007 (99%), Gaps = 0/2007 (0%)
parentA.YJL129C,hybrid.SPGP0N02550,0.0,99,0, Identities = 3700/3708 (99%), Gaps = 0/3708 (0%)
